comment_origin,label
영꽝...주인공들보고 봤는데 완전....쉣,0
여자애가 추천해줘서 봤는데 노래랑 대학시절만 좋았고 딴건 다 별로 내가 이상한건가?,0
"모래시계성공에 도취되어 영화판에진출합네하며 깝치던,김종학의 자아도취적프로젝트.",0
스릴러 영화 매니아인데 지루합니다...,0
"음악영화가 아닙니다, 미국인들은 재밌을수도 있겠네요. 전 브라이언이라는 인물을 잘 몰라서 전혀 재미없고 지루했습니다. 아마 서태지를 모델로 저런 영화를 찍었다면 재밌게봤을지도 모르겠네요",0
세상에서 사라져야할 영화 1위로 꼽혔다지ㄱ-,0
말 안되고..재미도 드럽게 없네..,0
자신이 없다면 하지 않는게 전작들에 대한 예의다.,0
고등학교 졸업작품도 이보단 잘만들겄다 ㅉㅉ,0
미치영화 ㅋㅋㅋ완존웃기네 팝핀현준나올땐 오글거려서 못보겟다 18 ㅋㅋ이게 영화냐,0
후........논할 가치가 없다..,0
역시 나와는 안 맞는 코드. 레이싱 영화는 글쎄. 정말 아무 감동도 없는 영화,0
맨날 친구이름 부르면서 어딨냐고 찾아댕겨..요샌 공포영화의 정체기야,0
다들 영화 보고 리뷰 쓰는 건가?.. 보는 내내 불편하고 답답하기만 했다. 30분짜리 영화라 다행이다.,0
금발 여자애 아가리 찢어죽이고싶다,0
아우 산만해. 여주인공은 늙고 매력없고...,0
표현과 전달이 잘 안된듯...,0
하하하하하하하하핳-_- 아진짜재미없다 아하핳하하하하하핳,0
판타지 표시를 안 해놓으셨네요.,0
"영화 전개가 뻔히 보이고, 재미도 드럽게 없습니다. 스토리가 ㅡㅡ.. 개이상함 졸라 재미없음",0
아 두 여배우가 이런 쓰레기영화의 출연하다니 충격이다,0
참...보는 내내 고통스러웠다... 이런 영화 찍을라고 그 멀리까지 갈 필요가 있었을까...,0
테러에 대항하는 지나친 따분함과 여유로움,0
영화 꼬라지하고는,0
내가본 영화중최고다,0
"유아납치, 예비가정파괴내란음모, 사형",0
시범에대한스토리만후딱전개되네-_- 이영화뭐지?,0
보는내내 이병헌언제나오나했는데 이병헌은 2탄에 나온다 내가본건 1탄이고 업로더한테 낚임,0
영화관을 나오면서 잔잔히 남는 씁쓸함..,0
정말 재밌게 본 작품인데.. 속았구나,0
미식축구영화 진짜좋아하는데 교회때문에 안볼란다,0
정신없을때 봐서 그랬나 별로 재미없었다,0
고사2보다 나으나이 영화의 문제점은 무섭다기보다 잔인한것이고 사실 그리 잔인한것도 아니라 차라리 잔인하게 만들거면 19세 이용가 급으로 만들었어야 했다. 스토리도 진부하고 더 깊게 파고들었어야했다. 이영화에서 칭찬받을만한 유일한 요소는 브금.,0
눈감고 애국.,0
제작자.... 죽인다... 이거걍 요약본이잖아!!,0
아 ㅡㅡ 낚이다니...,0
야이 미친 무슨 군대를 당나라 군대로 만들어놨네. 여군 주인공으로 만드려는 영화는 왜 다 이따구냐?,0
가정파탄하고 마약하고 불륜을 저지르는 플레이보이. 결국 끼리끼리 만나네.,0
이야기가 너무 복잡하게 전개 되더라구요.. 조금 흥미가 떨어 졌어요.,0
흔하디 흔한 구멍동서 이야기,0
볼때마다화가나네요.그놈에아들타령,0
딱초딩영화! 막판 액션씬 파워레인저에 초싸이어인 변신! 졸라웃김ㅋㅋ,0
아무런 배경지식이나 스포없이 포스터 한 장만 보고 끌려서 보게됐는데 유명하지않은 이유가 있었네요 다른 분들 리뷰처럼이쁘고 시노(남자주인공)가 잘생기고 성우가 좋다는 거 말고는 별로... 급전개에 뭔가 암시하는 것같더니 싱겁게 끝나버리고...,0
어린시절의 몽환적 환상을다룬 포르노영화,0
내생애 가장 긴 70분이었다. 알바들 어차피 금방 들통날 거짓말들을 왜 치는건지... 그것도 꼴랑 8명 가지고...휴... 그나마 주인공 여자가 예뻐서 2점준다. 에라이...,0
어휴 그냥 싸이코패스같은영화 .. 그냥 엄마는개다 내아들은개다 . 정말 개별로네,0
공포스러운걸 억지로 만들어내는 느낌이랄까? 음악만 크게해서 무섭게하지 별로 긴장감은 없다,0
김민준 넘 별루다%%%% 얼굴 큰것보다 연기 넘 못함,0
연출도 별로고 이야기 끌어가는 것도 너무 따분하네요.. 남은시간 계속 보면서 언제 끝나나 기다린 영화....;;;,0
장난하냐,0
요즘 일본영화는 왜 이런지...,0
아무도 제정신으로 영화를 끝낼수 없을 듯,0
터보 에픽 스머프 다봤는데 이것만 재미없는지 나가자함. 나도 재미없음,0
노인들의 노력이 가상하다만..,0
시대에 한참 뒤떨어진 여주인공에 성격장애인 주변인물들이 벌이는 어거지로 가족되어보기!,0
뭐 이런 개떡같은 영화가...기분좋게 치맥하면서 보다가 기분 잡쳤네,0
낮은평점 주는데 망설여지지가 않네요 죄송;,0
시종일관 알지못할 이야기를 떠드는군,0
와..역대급 쓰레기 애니;;; 일본영화는 90년대 이후 진심 퇴보하는듯,0
올해 한국 사극영화들 왜이럼?,0
;;정말 재미없어요 ;;,0
4점,0
별 0개는 없나;,0
아무생각없이 보면 재밋음,0
포스터가 너무 난잡해..,0
공포나 재난영화가 아니라 아예 대놓고 비급 크리쳐개그물임ㅋㅋ 음악 완전 흥겹다ㅋ 5점정도가 적당한 거 같은데 평점이 좀 높아서ㅋㅋ,0
꿈을포기하지않는 머찐블랭키,0
혹시 이 영화 신앙심으로 만든거 아닐까?,0
각성하고 발전하길 바라는 마음..,0
배우들의 연기는 명품이나 대본은 짝퉁급이였다,0
시간떼우기도 조금 아깝다는...,0
나 진짜 평점 처음등록하는데..게이새끼들 나오는 영화였으면 보지도않았다 시8 진심 토할뻔..,0
정말 재미없음..,0
완전 쓰레기 내가 감독하는게 낳겠다,0
이건 뭐 나도 영화감독 좀 해보자,0
영화라기보다는 인물다큐.,0
감독이 무슨말을 하는지 당췌 알아들을 수 없음.,0
지루하기만하더라..,0
X발ㅋㅋㅋ니들은 무료나 집에서봤지 ㅋㅋ 나는 이거 개봉했을때 영화관에서봤던 영화다 ㅋㅋㅋ 여자친구란 손꼭잡고 ㅋㅋㅋ 영화보다가 팝콘집어던졋다.,0
"연기도 안돼, 메시지도 없어, 영상미도 없어, 구성도 개판.. 이따위를 영화라고..",0
으익 내돈 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
이게 바로 그들만의 리그인 한쿡영화의 현실,0
"쩝. 이게 무섭다고.....ㅜㅜ 뭐, 다 개인적 평이겠지만. 난 너무 안무서움.걍 안습.",0
갈수록 실망감이 더커지는 짱구 극장판,0
당황하지 않고 아무일 없다는 듯이 끝까지 보는 당신은... 부처다.,0
여주 징징대고 지생각만 하네 여주땜에 별로 ㅡ ㅡ,0
글쎄 이해안가............내가좋아하는배우들많이나와서2점준다.,0
경찰청장이라는 사람이 기분 좀 나쁘다고 처음보는 사람한테 싸대기 날리고 누가 봐도 인공호흡 하고 심폐소생술 하는거 같은데 그거 보고 기겁하더니 신고하고ㅋ 너무 억지 스토리,0
에로영화라도 이리재미없는 영화는 난반대일세,0
이상해 한마디로 정의됨 몰입감 제로에요5점이하가 정답임,0
인어아가씨+오로라공주를 섞은것같네요 내용이 이러다 신기생던처럼 귀신도 나올것같은데요~막장막장 하면서도 보게돼네요 ~그래도,0
캐스팅은 좋았는데 스토리랑 연출때문에 망한 케이스 ㅋㅋㅋㅋ,0
보고있음 웃깁니다 아무리드라마라도 공감이가야지 등장인물들이 다 아이큐 한자리인지 생각이없는 캐릭터로 그려지는게 안타까울따름입니다,0
최악의 영화당,0
중국애들은 무슨 힙합이 어설픈 무용이니? ㅋㅋㅋ 팝핀현중만 짱~,0
"소재는 기발했다. 하지만 그 이상의 뭔가를 보여주지못하고, 이 참신한 설정의 무대에서 놀고 있는 캐릭터들은 길을 못 찾고 어느 쪽으로 가야할지 허둥대는 상황만 보여준다. 사람들이 어둠속으로 사라질때 옷만 남겨놓듯 이 영화도 설정만 남겨놓고 사라진것같다",0
집에 불좀 키고 살자ㅠㅠ,0
전반적으로 지루하던데.. 이걸 너무 재밌어서 5번 본사람도 있구나.,0
1점이라도 주는분들 정말 마음이 넓으시군요. 전 절대로 점수 못주겠음.. 아 근데 0점은 못주나보네? 썩을.. 1점같이 보이지만 이건 0점임,0
중학생용 영화. 지진희 연극톤도 눈살. 양념과 본재료가 구분이 없음. 인과에 의한 반전이 아니라 그냥 뒤통수 수준. 주차문제로 매일 싸우던 사람이 전에 빌려간 돈이 생각나 따지러 가서는 쓰레기 버리는 문제로 칼부림을 내는 수준의 내용.,0
풍기는 뉘앙스는 공포호러 같아요.,0
릴리 콜린스의 미모만 빛이 난다. // 모 좌좀 평론가 수준 보소. 이런 영화에서도 대놓고 당시의 대선 후보 디스하며 정치 선동질이네. 캬악~ 퉷!! 역시 한겨례 계열사 씨네21 ㅋ 대기업 욕하며 정작 지들은 거대자본을 등에업고 유일하게 살아남네,0
포스터에 속았다.. 촌스러운 막판 전개,0
평점 왜이렇게 높아..,0
장백지 유출동영상바께 생각이안난다.희극지왕때의 순수함이 안드로메다로~,0
억지스러운 부분도 있었고 연기도 자연스럽지 않은 분도 있었지만 나도 에덴을 찾고 있다,0
백마탄 왕자를 꿈꾸는 여인들에게 바치는 영화...,0
"내평점길달은 궁병들의 화살에도 상처 하나 없이 오히려 적을 죽이고 물속에서 갑자기 자객이 나와 죽이려고 하고, 길문이 어린 김유신 죽이는 장면에서 등을 치고 죽였다고 하는데 어떤 자객이 죽일때 등을치고죽이나 . 목이나 심장을 찌르는거지.. 정말 비추.",0
비디오로 빌려봤는데 자면서 봤다-ㅅ-;,0
강인은 뭐야 ㅡㅡ 장난하나,0
자신의 소설집필에 도움은 됬지만 범죄자를 동정하는건 좀,0
목소리왜안나옴.. 도랏나 환상의목소리가..,0
이런 최악영화는 살면서 처음,0
소피의 다른 출연작인 '격정'보다는 나으므로 2점,0
어휴 알바를 얼마나풀었는지다 8 9 10이야.. 진짜 이 영화가 어떻게 그 점수냐?티안나게 적어라..티나..1점도아까워 안적으려다 티나서적는다,0
진심 ...게이 혐오스러워서 1점주고가요 ㅜㅜ,0
진짜 빨리끝나버렸음좋겠다!!등장인물들도 짜증나고 스토리도 짜증나!!내가 평점등록은 첨인데 도대체 작가랑 감독이 어떤사람들인지 궁금해서들어왔다가짜증나서 평점까지올리게된거임..배우들 연기하는 꼬라지에 대본 꼬라지하고는..ㅉㅉ,0
인간적으로 영화가 너무 지루함,0
람보는 1편이 진리. 2편부턴 걍 상업성을 목적으로 만든 액션 아류작이라고 보면된다,0
할말이 없다.. 무엇을 말하려고 하는지 도저히 알수가 없네요,0
"영화가 뭘 말하고자 하는지 모르겠네요. 결말과 전개내용을 보면 아빠에게 복수하고자 하는 자매의 이야긴데, 중간에 친구가 죽은 장면은 왜나온건지 잘 모르겠네요. 그냥 주인공이 히키코모리가 될거란 복선인가요? 도무지 의도를 알 수 없네요. 3점이 적당한듯",0
펄떡 거리는 페이크 다큐를 재연극으로 박제하다.,0
한명도 아닌 두명이라 큰걸,0
개연성은 개나 줘버려,0
소재의 신선함을 이끌어가지 못한 영화........,0
이래서 가족회사를 가면 안된다는 거야.,0
비현실적인 부분밖에 없어서,0
"걸륜, 정말 후지게 나옴 걸륜팬은 안보는것이 정신건강에..린즈링 땜에 겨우 참고 봄.",0
아 영점은 왜없는지 진짜 썸띵.. 합채 왜 된거임? 노래도 잘하는것도 아니엇고 음정흔들리는거랑 딱 들어도 뱔로엿는데 진짜 합채 합격은 에바임다시 투표 하시길 편애말고 실력으로 좀 봐주세요 가능성?ㅋㅋ 나중에 가능성 다 올리고 오라하죠,0
뚫훓뚫훓 웈 뚫훓뚫훓 훜 뚫훓뚫훓 웈 따다다,0
알지 왜 1점인지?,0
힘찬이나온다고예고까지해서봤는데나오지도않고다음주예고도안해주고장난해요?그래도나올까해서챙겨보고있었는데나오지않네요^^진짜실망이네요.시청률올리려고그랬던거같기도하고ㅋㅋㅋㅋ어이업당ㅎㅎㅎ,0
초저예산 치고도 너무 후져서 10점 준사람들이 알바가 아니라고 생각안할수가없다,0
유치찬란..막장스토리,0
정말 정말 정말 재미없다,0
허무한 영화이다.돈주고 봤으면 돈아까울듯.,0
아무래도 내게는 '냥심'이 부족한가보다.,0
그냥,0
뭔가 맛있게만들려다가 모든 재료를 막부어버린느낌...,0
도대체 이런걸 돈주고 보라는건가? 양심없는것들...,0
이게 재밌어?,0
장발아저씨가 방콕에서 사진찍는 모습을 그린작품~~~~~,0
"""영화도 개봉전 """"빡침주의"""" 라는 마크를 걸어야할 시대가 왔다""",0
그깟 열차 정기권보다 그당시 내가 극장에가서 본 영화비 카에시테쿠레 낚시용 공포물,0
차에 에어컨만 빵빵했어도 이난리는 안피웠을거같다.,0
사간 낭비 돈 낭비 입니다.,0
오.. 재미있다..,0
그냥 그랬음.. 김밥에 단무지가 없는 느낌이랄까 . 그냥 일상생활의 소소함은 느껴지긴 했음..,0
뻔히 보이는 스토리 전개가 너무 느림. 지루함,0
이거 2005년인가?6년에 봤던건데..개봉전 포스터보니 재미없었던게 기억나네..,0
자본주의의 폐해를 비판하고자 하는건 알겠지만 자본주의도 그한계를 오래전에 인식해서 수정해나가고있는게 벌써 몇OO 된거같은데? 이런영화가 2012년에 나오다니 ㅋㅋㅋ,0
극장에서 웃으며 나올 수가 없었다..스토리가 어쩌다 싸우다가 이겼다가 웃는다...,0
이걸 극장에서 유료로 본 3만5천여명에게 묵념~ ㅋㅋ 영화보는 안목이 그리도 없어서야.. 공포도 최소한의 흥미 및 개연성도 엿과 바꿔드신 최악의 소녀감성 망작,0
혐오스러운 것들 나오는 병맛영화,0
너무 속보이는영화라 이건 ..대선직전에 표끌어모을려고 만든 영화,0
노잼인듯 피파나해야지,0
"희대의사기극...노출영화에 출연하겠다고,싸인하고,돈만 쳐 받아간,여 주인공 배슬기 여배우(?)은 첫날밤 새색시마냥 부끄러운 척만 하고,그뒤로도,관객 뒤통수치는 같은 짓을 예사로 저지르기 시작하는데...니 급락이 곧 멀지 않았다.하스타 라 비스타 베이비",0
카메라 너무 심하게 흔들리고 재미없음 ㅜ,0
왜 이런 영화에 출연하셨을까..,0
All-MEN MOVIE//유로트립이낫다..둘 다 화장실코미디지만..,0
존점수를 줄수가 없는 영화,0
재미도없다.내용도 어렵다.결말에선 멍청한건지 말도않되는 장면이 나온다,0
이지현 몸매 감상용 쓰레기 영화,0
정말 지루합니다. 아이바 나가자고 해서 힘들었습니다,0
학교에서 영화본다길래 가서 봤는데 영화관에서 잔적은 처음이네;;,0
세상에나 올레티비 너희를 믿고 이 영화를 보다니 내가 바보당 인제 무조건 순위보고 안본다 낼 고객센터 저나해서 따질려고 욕나오는거 참는다 별점 주라는데 꼭 줘야하나 주기도 실타,0
이영화이후로 산드라블록 꼴도보기싫어졌다. 쓰레기중의쓰레기 개발연기,0
우리나라 사극은 역시 안되겠구나하는 생각만 든다 옆동네 초한지 삼국지 얼마나 재밌게 만드는지봐봐,0
내가 레지던트 이블을 좋아하긴 해도 2편은 정말 조잡한 시나리오와 억지 설정으로 몰입감이 너무 떨어진다.,0
개연성없음 공포요소없음 교훈없음 결말뻔함 억지만 있음 원래 코미디라고 쉴드치는데 웃기지도 않았음.. 모든 장면에 트집 잡을 꺼리가 너무 많은 영화 시간아깝다.. 뭘 자꾸 치켜세워 다음사람의 눈을 보호합시다 평점에 낚였네,0
넘하네...,0
솔직히 영화 자체 틀은 좀비물 매니아인 나에게 정말 매력적으로 다가왔다 .. 하지만 중간중간에 보이는 영화의 미흡한 부분.. 구멍들이 보이니깐 몰입도가 떨어지고 왜 이 영화가 인기가 없었는지 알게 됬다... 한마디로 어설픈 1.5류 영화...,0
0점,0
미안..보다가 껏다,0
참말로 볼끼 없을정도로 지루하네,0
존 그리샴 얼굴에 먹칠을 한 쓰레기 영화,0
근래 이런 영화가 없다. 남여주연의 환상적인 연기력 도저히 용서할 수가 없다.,0
쇼크도 서스펜스도없이 관객에 맞추기 위해 수집한 공포영화의 익숙한 코드들만 있다.,0
그냥 보고 모든게 아까웠던 영화ㅜㅜ,0
원작에비해너무떨어진다.연출연기캐스팅모든면에서...,0
여성관객이 뽑은 2001년 최고의 외국영화!,0
"절대 비추천 영화, 실감나게 보이려 했겠지만 동네 아이들 캠코더로 찍은 영상을 돌리는데 머리 아파 죽을 번 했네 , 어찌나 어지럽던지 영화속 캠코더를 부셔버리고 싶을 정도....",0
b급 화성 좀비네,0
정말... 전지현이 나온다는 것 빼곤 아무것도 없는영화... 이게 뭔가 싶음;;,0
과정은 나름 볼만했다. 하지만 결만은 뻔하고 식상하다..,0
제목처럼 거창하지 않다,0
영화관에 애들조차 웃지 않았다 ㅡㅡ,0
될리가 있나. 애초에 나오질 말았어야 하는건데 ㅉㅉ,0
보다보면 손발이 오그라들어 없어지는 경험을 하실수있습니다.,0
재미없어 연기 넘 오글거려 ㅋㅋㅋ,0
뭐가 이리 허접하냐..,0
이게 영화냐.... 스크린에다 팝콘 뿌려버리고 싶네...,0
독특한 소재와 좋은 배우들만 있을뿐. 짜집기한듯 어수선한 전개 & 어처구니없는 우연에 기댄 스토리진행 & 식상한 대사 박유천이나 한지민 같은 A급 배우 없었으면 20년 전 아침드라마보다 못한 드라마.,0
05년도 레알은 최고였다....하지만 지금은 추억속의 스타들..,0
"이건 뭐,드라마 가 말이 안되 는 억지 를 만들어도 ,어느정도 공감 이 되게 만들어야지...완젼 막장드라마 보다 더 하네...",0
흠 재미없.. 시간 낭비 ㅠ,0
간디같은소리하고있네,0
한사람만 없으면 별 10개드림,0
폐가체험에 거미줄하나 친 식상함,0
처음 10분보고 결말을 예상 할수있는 뻔한 스토리,0
가자,0
별로인거 같습니다..,0
내 웃음도 실종했다2人,0
시간 아깝다 이런 쓰레기내용은 만들지도말자,0
"어릴때 감명깊게 봤고,, 커서 다시 보니",0
진짜 돈이아까운영화입니다!!!!미치는줄알았네!!젬있기는개뿔이잼있어!!!,0
이게 영화라고 이런걸 수입한 OO가 누군지 궁금하다이게 바로 똥급영화구나,0
드라마봤는데 재미없다.,0
노래는 많이 나온다.,0
삼류영화 같습니다...그저그런영화..맞습니다..헐.반전이재밌긴요당황스러운 억지반전,0
음.. 죄송하지만.. 자다 왔습니다.,0
뭘 말하려는지는 알겠지만..감정이입이 전혀 되지않는다..,0
수퍼액션으로 보는중 ㅋㅋ 뱀가지고 너무 무리수 안뒀어도 전반적으로 b급 다웠을듯,0
불끄고 새벽2시에 창문열고 혼자 보는 영화는 안무서운 영화 없다 그게 이 영화 한계,0
아니 이딴영화가 무슨10점을 받어? 짜증팍밀려옴.,0
영화 안봐도 뻔하다 ㅉㅉ 액티비티보다 못하다는 말이 나올정도면...,0
"천재 우메즈 야스오미 감독님의원작 애니메이션에다 코풀고,침,가래뱉고,똥,오줌 싼 다음에,진공포장이나,질소 충전 포장으로 ,완전밀봉하면,영화가 나오다 말게 됨...그럼 마지막에,감독 이름을 취객 담벼락에,오줌발 갈기듯이 써 갈기면,영화가 이렇게 됨...",0
엔딩도 구리고 이딴게 느와르랍시고 설치네. 윤진서 노출도 볼거 없고 웬 가슴 큰 양키아줌마노출 따위 누가 보고 싶냐 감독세키야 해외 나가서 촬영하느라 고생한거 같아 1점 더 줄려고 했는데 생각해보니 이것들 외화낭비만 하다 왔네ㅡㅡ,0
정말 대단하군.,0
왜 봤을까 ? ~~~~~,0
이제 안볼란다! 짜증난다!,0
ㅋㅋ엽기 고어에 쌩뚱 맞은 멜로 앞뒤 안맞는 골때리는 스토맄ㅋㅋㅋ남주여주가 잘생기고 예쁘긴하다,0
어떻게 이런게 각본이라고 쓴 영환지...,0
사랑은 해방이다!,0
김주희감독님....여자세요?,0
평점을 많지 준 사람들은 둘 중하나다.. 알바거나 영화를 이해는 못하고 그냥 허세 별점..머지 이영화는? 예술성이 뛰어나지도.스릴러적인 요소도 부족한 어중간함,0
지들이 평론가라고 착각하는 잉여들이 극찬할 만큼 지루하다.,0
북극은 절대로 지켜지지않을거에요,0
"본 씨리즈가 유럽 챔피언스컵리그라면,이건 뭐 동네택시기사아저씨들정기모임조기축구회수준.너무 많은 기대는 금물.오히려 원작만화가 훨씬 더 재미있다.훌륭한 원작을 말아먹은1000만가지예들중의하나일뿐,결코 그 이상도,그 이하도 아니다.리얼리티따위 기대도 마라",0
피로회복에 좋더군...,0
윤성호는 확실히 나랑 코드가 안맞다. 나수윤 키도 크고 청순한 외모가 좋아서 2점,0
"영상미와 배우들의 비쥬얼, 연기력은 정말 좋다 말할 수 있지만, 저 여자의 사랑의 방식은 정말 이기적이다. 또한 이런 사랑을 보며 아름답다고 말하는 사람들은 그렇게 이기적인 사람이 아닌가 생각될 수 밖에 없다. 중간에 팀과 결혼만 없었다면..",0
도저히 재미가 느껴지지 않는 작품,0
"백설공주 재해석, 스토리도 컨셉도 소재도 좋은데 캐릭터들이 정 안가고 그만큼 몰입도 감정이입도 안되서 지루함. 특히 여주인공이 맨날 똑같은 표정. 기쁨슬픔분노가 다 그게 그거. 오히려 분노일색인 악역 여왕의 감정표현이 더 다채로우니 이건뭐..",0
알바들?장난하지마세요..100원도아깝네요..,0
이거 왜보냐??ㅋㅋ,0
딱 이 정도가 적당한 영화다,0
진짜재미없다...최악임,0
친척형이랑2006년에봤다가미안해OOO줄알았음..이게영화임?내가 찍어도80%는낮겠다.,0
"다 좋았는데, 엔딩씬을 어떻게 받아들여야 하냐?",0
진짜 독립영화보다 등장인물들 빼고는 다구렸다. 웃기려면 엄청 웃기던지 짜맞추기식 스토리전개 핵노답 제작비가 진짜 없던건지 칠칠켄터키 광고는 오지게해주시고..뭐 이것저것 이영화 저영화에 다생각나게끔 하는장면들연출 그러나 하나같이 어설프다.결론은 핵노잼,0
"원작 요소들의 적절한 활용과 흥미로운 소재에도, 최악의 조명에 B급 영화로 전락.",0
노자나올때부터 알아봤다,0
네 다음 엑충 보라고 만든 영화~개스엠은 엑소 하나로 돈벌려고 이 영화 만들고~,0
지인의 지인이 만든 영화라서 욕은 못하겠구.ㅠ.ㅠ 전직하심이..,0
영화가 전달하는 메세지는 알겠는데....지루함은 어쩔수가 없군,0
보는 내내 불쾌하고 계연성 없는 영화,0
왜 도대체 왜!!! 만들고 찍은거야?ㅋ,0
재미없음 여자애가 너무 뜬금없이 죽네 그리고 포스터에 나오는 몬스터들 다 마지막에만 나오지 별로 안나옴 평점 10점준 애들 감성팔이 작작해라 오글거린다,0
잔뜩 힘만 주려다가 만 경우. 쬐끔은 볼만한듯 합니다.,0
보다가우뢰매를보는듯한느낌에확인해보니역시오리지날2가아니군,0
왕의 할 일은 전국민 상대로 대본 읽는 꼭두각시 역할.. 그 일을 도와주는 전직배우와의 갈등과 우정. 연설 한건 잘 넘어가서 이미지 쇄신한다는 실화. 우정도 사랑도 일도 다 별로였음..,0
이게 재밋나;; 무슨 다이빙을 왜케오래하고난리야;; 소재가 예능하고 거리가먼데;; 인기있는애들데리고 이정도면 수준이참 안습허다,0
2시간동안 할 수 있는일이 이것밖에 없었다는게 원망스럽다.,0
루시 루의 연기 빼면 남은게 하나 없는 영화. 제작의도가 궁금,0
"식상한 소재, 느린 전개.. 임펙트 없는 클라이막스..말이 필요없는 시간 아까운 삼류",0
제목 외국영화 따라한게 너무 꼴봬기싫다,0
노잼노잼.ㅠㅠ으ㅠㅠ,0
"한국영화만드는사람들, 이런 식으로 자기 무덤판다.",0
키아누는 정말 작품선택을 하는 눈이 낮다.,0
묻고 싶다 정말....왜 이런 쒸레기 영화를 만든거니?,0
삼류막장 아침드라마 수준의 이야기...노래나 음악도 1편에 한참 뒤쳐지는 느낌이고...,0
심심한 소동으로 끝나버린 영화,0
쓰레기네 ㅋㅋ뭐이런 병맛영화가다있지,0
솔직히 이걸 영화화한 제작자는 어떤 머리를 가지고 있는지 정말 궁금합니다 어런게 흥행할지 알았나 참내 어이없네,0
영화 감독이 말하길 최지연은 국민 첫사랑이라 노출은 불가하다고 한다. 그럼 반대로 이 영화에서 노출했던 배우 같이 엑스트라급 조연 배우들은 모두 벗어도 된다는 말인가? 그리고 영화 흐름과 맞지않게 대체 왜 섹스신은 넣었을까?,0
나도 유명 관광지 화산에 가고 싶다,0
안락사란 소재를 이용한 그저그런 영화. 지루터졌음.. 평점너무높음,0
정말로 가족영화라도 어린이도 관람하기 힘들다,0
007중에 제일 쓰레기?,0
군대에서 봤는데도 재미없다;; 잊을수 없어;;,0
아이 싱거워라...ㅠㅠ,0
김명민이 약 구해서 차 탔을 때 진짜 설마설마 했음,0
초반 너무 졸려 혼났음. 이해하기 힘든 영화...다시 한번 집중해서 봐야 이해될것 같음,0
어떻게 그 옛날 영화 반토막도 안되냐... 주인공 여주인공 둘다 에러 ㅅㅂ 시간 돌려내라,0
시종일관 무조음악처럼..기승전결이없네.아졸려.,0
영화?,0
황당해도 당기는 판타지. 예뻐라 하는 글로리아 입.,0
장난하냐,0
내용 똥꼬 좋아요 내용 똥꼬 좋아요 내용 똥꼬 좋아요 내용 똥꼬 좋아요 내용 똥꼬 좋아요,0
덜 숙성된 느와르,0
"헐 진짜 알바가 있나보네요; 줄거리에서 미래를 암시한다는 대목도 이해가 안 가고, 과거에 여주인공 샘 가족에게 대체 무슨 일이 있었는지도 속시원히 밝혀지지도 않을 뿐더러 로만과 마크의 이상행동은 여주인공의 망상인지 뭔지, 뜬금없는 결말까지..휴..",0
이 영화가 왜 고평가를 받는지 이해안간다. 마지막 장면은 더욱 이해안간다. 여자주인공대사는 그리 와닿지 않는다.,0
날이 갈수록 황당한 전개,0
"제이슨스타덤의 그 흔한 액션하나 화끈하게 보여주지 못하다니...조연들 스토리도 엉성하게 마무리되고, 실망 가득한영화",0
영화가 중간중간에 짤려서 그런지 아니면 원래 그런지 너무 병맛,0
조선민주주의 인민공화국 장병들을 기리는 영화 ㅋㅋ에휴,0
정말재밌게봣다 ㅋ,0
"B급 공포 영화의 기준에 못 미치고, 무엇보다 무섭지 않고 정말 지루하다는 것이 가장 큰 단점이다.",0
어떻게 하면 0점을 줄 수 있을까.,0
콩까지마ㅋㅋㅋ10자머야,0
이게 공감이 간다고? 에라이 정신병자들아,0
영상이 너무 성의 없이 만들었어요,0
재미 더럽게없음!! 1점준것중에 한국영화 죄다 10점준 매미 OO있네..,0
여자들이 좋아할만한 영화라고 해야되나....다 큰 성인이 엄마가 암으로 죽었다고 모든걸 다 포기하듯 마약하고 아무나 원나잇하고 인생 막 살다가 뭔가 깨달음을 얻기 위해 충동적으로 여행을 가는데 그냥 조금 OO대고 겁이 많다고 해야하나....,0
"가이드의 틀에 박힌, 호프만의 런던 나들이.",0
전편이 졸작이라 좀 나아지긴 했으나.. 이병헌이 아까운 영화.,0
머리가 두개라서 더욱 강력하다!! 더블 샤크!!! 머리가 두개라서 2점 줌 ㅇㅇ,0
주말 드라마 안본건 이 드라마가 처음이다! 첨에 보다보다 이젠 아예 뉴스본다.빨리 끝나라,0
"한개도 아까울 유치뽕짝 성장물...어째 가면 갈 수록 90년대 하이틴 물보다도 못한 괴작이 나오고 또, 그게 인기를 끌까...마치 임성한? 그 작가의 막장 일일 연속극 보는 기분임. 그리고 그 막장 드라마가 왜 인기가 많을까 의문을 남기는 그런 영화",0
상상의 공간...하지만 별다른게 없다;;,0
피식..이라도 웃어본적 없다..대박..뭣도아닌영화..,0
진짜 별하나도 아까움 내가 인터넷에서 만원이나 주고 다운받았는데 이걸 진짜 영화라고 만들었냐 진짜 스토리 부터 애자같음씨,0
주식회사와 협동조합의 극명한 차이는 그것이 과연 이익의 극대화에 도움이 되냐고 하는 점에 달려있다. 주식회사는 대주주의 천재성에 나머지 주주들이 편승할 수 있기에 의사결정의 폭발성이 보장된다. 하지만 협동조합은 1인 1표의 의사결정권을 나눈다,0
아니다 이건..,0
