,index,comment_origin,label
1518,33757,진짜 개노잼 개개개개노잼,0
1519,41493,롭 여친 챙기다가 다 죽는거 보고 혈압이...,0
1520,52919,아..더럽게 재미없다. 내가 만들어도 이거보단 잘 만들듯.,0
1521,47660,사탄의 인형? 비교할걸 비교해라. 무슨 애들장난도 아니고..-_-,0
1522,58274,"송승헌 + 김희선, 연기는 누가하냐?",0
1523,32518,그냥 신인여배우 하나둘씩 내놓는 영화인듯,0
1524,44584,내용이 상투적이고 후반까지 가는데 지루함. 영화가 끝날 때까지도 감동은 오지 않았음. 드라마정도의 스토리,0
1525,32653,역시나 액션 없는 일대기는 지루함 그 자체로구나. 약간의 액션마저도 시시해빠졌으니,0
1526,52392,"20세기에 만들어졌어도 혹평을 받았을 3류스릴러. 시나리오, 연출, 편집, 구성, 캐릭터설정 뭐하나 맘에드는게 없다. 이런 영화를 왜수입하는지 정말 알수가없다,",0
1527,44740,2편까지가 진짜 나홀로집에지...,0
1528,59263,대사를 도통 좀처럼 하나도 이해하기 힘든 영화,0
1529,42354,bad,0
1530,58752,"개그콘서트 '시청률의 제왕'이란 코너 보면 시청률을 올리기 위해 뜬금없이 발연기 하는 아이돌을 투입하는 모습이 나오는데 이 영화 보면 그게 사실이란걸 알수있음. 그리고 이영화에서 가장 웃긴사람은 주연,조연 배우가 아니라 카메오로 나온 김흥국 형님",0
1531,40668,스탈링을 죽이고싶었다 다만그뿐이다,0
1532,35191,별로인 듯.,0
1533,51330,"Cg나 배경 소품 배우 연기력 등은 큰 문제가 없어보인다. 가장큰문제는 , 사건이 일어나면 해결까지 과정이 설명이 되야되는데 설명없이 해결 빰! 갑자기 사건 빰!러닝타임 내내 개연성 전혀 없고. 결말이 제일 최악인게.. 동화도 그런 결말은 안낸다.",0
1534,35655,이런것도 에로냐 토나온다 ㅋㅋ,0
1535,53146,정신병자 이야기. 참 못살렸다~,0
1536,44605,지루해서 중간에 보다 관뒀다.. 지겨워,0
1537,53214,스토리 그만즘 느리게해라 짱난다 짱나,0
1538,50760,"소리로몇개놀라게한다음. 침묵으로 일관하는, 결말허무한 발로만든영화-최악",0
1539,58378,이지아씨 연기가 아직도. 잘해주세요. 제발,0
1540,33270,"영화가 말하고자 하는건 딱 이거임 '완벽한 섹스파트너' 그 이상 그 이하도 아닌 섹슈얼 코미디인데, 스토리는 있는데 정작 섹슈얼 코미디 다운 야한 매력이 없음. 딱 프렌즈 위드 키즈랑 동급인 영화임. 섹슈얼 코미디에 섹슈얼이 빠졌으니 별 하나 드림.",0
1541,59093,복잡한 생각 필요없다 차라리 로꼬를 보고 말지..,0
1542,40610,여자친구랑 보는데 무슨화장실에같혀서 찾는거밖에안나와 돈 아까워,0
1543,54684,이야.. 어쩜 이렇게나 지루할수가..,0
1544,35008,감독님 걍 프리즌 브레이크 베꼈다고 하지....아니라고 항변하니까 더 초라해보여,0
1545,49430,유치함과 지루함의 완벽한 조화.,0
1546,37007,줄거리가 엉성하고....주인공 남자에게 빌붙는 인간 군상들이 뻔뻔스럽기까지 하다! ....딸내미로 나온 여자 아이는 역할뿐 아니라 생긴것도 왜 그리 밉상인지?....보기만 해도 주먹과 짜증을 유발하는 스타일이다!,0
1547,50701,최악의 스릴러,0
1548,51508,이거 보면 범죄임 깜빵갑니다,0
1549,53915,"너무나도 뻔하게 조장한 긴장감, 불필요한 잠입씬, 허무하게 당하는 영웅, 양산되는 아이언맨...이제 더 이상 아이언맨은 특별하지 않다. 특히 결말부분은....더 이상 긴박감 넘치는 전투씬을 볼 수 없을것이다. 스타크는 집에서 누워서 조종이나 할테니까",0
1550,36079,워메 이것도 영화인감 스토리 캐스팅 연출 전부 OOO,0
1551,33375,"아,",0
1552,44201,중간에 용가리 같은 장면들 때문에 좋은 메세지를 담고 있는 영화가 코미디가 되어 버린다,0
1553,35819,시저는 유전자를...거시기 해서..똑똑해졌다고..치고..10년만에..나머지 유인원들이 저렇게..똑똑해지다니..와..썅..내가 10년 공부한거보다..더 잘하네..ㅎㅎㅎ 좀 개연성을 가진 스토리를 만들길..,0
1554,46648,"한국 드라마의 고질적인 전염병, 바로 멜로 소재가 반드시 들어간다는 점. 보통 전쟁 드라마는 전쟁터의 잔혹함과 정신적으로 피페해진 병사들의 시점으로 이야기가 진행되는게 기본이것만 역시 밴드 오브 브라더스 같은 드라마는 못 따라가네. 1점도 과분하다.",0
1555,48164,권력은 허무하다는 걸을 가르쳐준 영화.... 개뿔...,0
1556,58691,20년전 영화라서 그런가..더럽게 지루함..존그리샴꺼 거의 다봤는데 이게 제일 별로임..별내용도없고 뚝뚝 끊기는 전개 짜증남...쏘우영감이랑 홀리헌터도 나왔네,0
1557,47596,"뛰어난 배우들, 괜찮은 소재도능력미달의 감독을 만나면 이따우 영화로도전락할 수 있음을 보여주는 영화",0
1558,46560,"액션도 뭐 말이 되는 영화속에서 액션을 해야지. B급만 되도 봐주겠는데, D급무비다.",0
1559,35116,"전편에 기대서 대충 울궈 먹는 것까진 좋은데, 너무 형편없잖아 이건!!",0
1560,55816,"긴장감을느낀건지하갓다가문이안열릴때뿐,결국은조디악이천재적이고 대단한 범죄자. 조디악이 증거를 잘소멸하였지만 경찰들의 꼬이고꼬인수사방식덕에 아니면 영화자체가 꼬여서그런지내용만디따괜히시간만쭉늘린거같다.내가바란엔딩이아니라서가아니고허무햇다.물증은중요함헛소리 ㄴ",0
1561,42290,진짜 재미없다.. 보면 후회한다,0
1562,43739,요 정도가지고 미국영화를 물리친다는 것은 한여름밤의 꿈이다.분발하라.,0
1563,43385,학원에서 단체로 봤던게 기억난다..다들 재밌어했지..ㅎㅎ,0
1564,43690,핵 노잼.... 왜 그 빨간목도리 하고다니는지 뭔가 나올줄 알았는데 ㅡ ㅡ,0
1565,45568,소소한 일상의 영화를 좋아하지만... 이건 아니다..,0
1566,45820,재미가 없는데 열 자 이상이라 쓰라니,0
1567,41423,가운데 이가 빠져서 2점....,0
1568,36113,왃 더 훸 왃 더 훸 왃 더 훸 왃 더 훸,0
1569,38513,지루한건 참겠는데 감동도 없고 재미도없고 뭘 의미하는지 모르겠다,0
1570,31982,너무재밋다^_^,0
1571,55765,발로 쓴 각본. 엉성한 연출. 이상한 인물들. 끝까지 보기 힘들다.,0
1572,50548,장면을 따온 어떤 영화의 반도 못미치는 영화,0
1573,48967,아무리 손예진이라도 딱1년만 델고 살아봐라 질리게 돼있다....남자란 동물들은 여자가 몸을 허락한순간부터는 사랑이란 감정이 오래가지 못하는법이지....,0
1574,56473,어설픈 미스터 빈 끌어오기,0
1575,34525,결말이 놀라울 정도로 시시했고 스토리에 기반이 없는듯 탄탄하지 못하다. 중간중간 약간의 억측스러운면도 있었으며 후반 절정에서 어디서 많이 본듯한 흐름이었다,0
1576,56425,ㅈㄴ 재미없다 휴잭맨 때문에 2점을 4점 준다,0
1577,44307,1점도 아깝다..이런 영화를 수입한다고...돈이 막 덤비는 모양이구나...,0
1578,35173,you spin me right round baby~,0
1579,33731,"연기, 연출 뭐하나 뛰어난것이 없다. 게다가 가장 중요한 미소녀가 없다!!!",0
1580,32733,"남자주인공의 거북한 외모와 대머리가 비주얼 빵점, 이건머 몰입이안됨 서기 지못미;",0
1581,35314,엉엉 날 가져요~~ㅋㅋㅋㅋㅋ,0
1582,40614,참신한 소재에 b급 각본 뭐 답이없다 2편은 그나마 낫다,0
1583,55967,출발은 좋았으나 개망. 뚱한 표정 한가지로 모든 연기를 하는 김동완. 지겹고 또 지겹다. 현실성 없는 러브라인. 그 러브라인 만드려고 희생된 최정윤.,0
1584,45691,이게 수입되서 개봉 됐다는게 더 충격인데?이걸 상영한 극장이 있다는게 사실이라면... 수입한 직원하고 개봉 시킨 직원들 다 짤렸겠지?,0
1585,53650,처음부터 끝까지 산만한영화,0
1586,37112,예수를 믿지 않는 자들이보면 이거 뭐여 하겠지..,0
1587,53138,공포영환지 멜로영환지,0
1588,58966,어디서 본것같은 허접한 스토리.....,0
1589,53335,긴장감 없는 영상과 카메라.. 억지스러운 반전..범인은 가스줄 끌고 다니랴 사람들 죽이랴 고생 쫌 했겠음..,0
1590,47381,진짜 살다살다 이런영화는 처음봄... 그 예술영화하는사람이 상업영화만든다고 만든거라구했나;; 상업영화를 이따구로만드노.. 갑자기 왜둑여... 참 진짜 개연성없구 재미 0%아에 못느낌,0
1591,44848,슬로우 모션일때마다 취권느낌,0
1592,56499,그럴듯한 스토리 인줄 알았는데 멍청하기 짝이없는 어거지다. 자꾸 왜 저렇게 행동할까 하는 의문만 가지게 한다.,0
1593,39237,네이버 댓글만 보면 김치의 종특을 알 수 있다,0
1594,32088,"진짜 지루하다.. 볼려는 사람은 말리고 싶다..ㅡ.,ㅡ;;",0
1595,40300,초지일관,0
1596,33618,감독이 주인공이네.. ㅋ,0
1597,50518,1점 ㅡㅡ,0
1598,45135,젝키 빠들을 위해 받쳤던 상업적 영화.,0
1599,52725,뭔가 허하다 진짜 별볼일 없다,0
1600,50346,저기 10점 준 인간 신고해버리고싶다.,0
1601,48986,1965년개봉에서 1점드립니다,0
1602,41314,표절?표절?표절?표절,0
1603,34882,"슈스케 조작임 제가 1기부터게속봣는데 결승전때 무조건 1번이아닌 2번이 우승함 서인국,허각,울랄라,로이킴,박재정등 결승전때 전부2번이엇음",0
1604,56660,늘어난건 잔인함 뿐이고스탈링이란 캐릭터는 이해가 안된다 왜 혼자 설치는 건가?,0
1605,45278,사랑이야기 전개가 참 불편하다.,0
1606,38661,풍기는 뉘앙스는 공포호러 같아요.,0
1607,44842,그저그래요,0
1608,58802,장난하냐 진짜...,0
1609,46423,드니로의 눈빛은 모든걸 다하지 못했다,0
1610,53188,한마디로 쓰레기 두마디로 쓰레기영화 세마디로 핵페기물쓰레기 영화,0
1611,31244,뭐지..,0
1612,39833,진짜 딸인거 밝혀질때부터 볼까봐요....,0
1613,56259,ㅋㅋㅋ20년 전이나 똑같네..,0
1614,46534,강태공을 능가하는.. 제목... 선입견을 가지게 만드는 제목...ㄷㄷㄷ,0
1615,49558,와 십점주는 알바 엄청썻네 평론가도 돈주고산듯?,0
1616,43884,만점인 영화는 없엉ㅋ,0
1617,32756,마에노토모야 싸우자는거냐?,0
1618,58298,mc 더 맥스와 신승훈 노래가 아까운 영화.,0
1619,37446,브래드와 줄리아 감상 두배우아니었으면 안봤을텐데..이런망한영화,0
1620,37494,이하가만든 수준이하의 영화,0
1621,46941,가끔가다 생각한다. 생각은 관객이 저마다 다르니 그들 나름의 생각을 상상할수 있도록 하고자 했다고.... 상상이나 할수 있을 최소한의 메시지라도 던져놨으면 한다.혼자만의 메시지가 모든 사람들에게 다 읽혀질거야란 생각은 좀 아니지 않나 싶다.,0
1622,30953,별로,0
1623,55539,그냥 그럭저럭 볼만했는데 공포물 맞나? 오싹하는장면은 없네;;;,0
1624,49581,왜 제목이 베일이냐?장난까냐??이딴 영화는 가레스 베일 주급으로도 만들어도 떡치고 남겠다 평점테러나 받아라 낚시한 댓가다ㅗㅗ,0
1625,54937,그 때는 어렸으니까 재미있게 봤지만 지금 보면...ㅋ,0
1626,45644,그냥 불교 선전 영화같다,0
1627,49271,벤 스틸러 코미디 졸라 재미없다. 코드는 무슨 개뿔 ㅋ,0
1628,45887,한번만 봐준다는 의미해서 1점준다,0
1629,46813,내가 마치 조선시대로 돌아간 느낌이야... 오 이느낌 뭐지,0
1630,57596,이거보느니 다큐 100편보겠다..2점부터 점수준것들 M창,0
1631,56348,김구라가 신동엽눈치보느라 말을 못하네요 어때요 김구라씨 썰전때랑 막상 입장이 바뀌니까 이도저도 못하겠죠 그래두 사람인맥이라도 남는 신동엽씨가 객관적으로 더 한레벨 위인건 확실한거같네요,0
1632,51933,불륜영화..,0
1633,41346,이건뭐 불타는 개가죽도 아니고,0
1634,33908,9월에 개봉한 영화가 클스마스 특집으로 보여주지.기록아닐까?,0
1635,43811,-10점 없냐 세상에 살다살다...,0
1636,58720,은은한 선율은 좋았지만 사랑얘기에 노심이 개입되어 과대평가된 부분이 있네요,0
1637,35266,아 진짜 잼없다 시트콤 거의다 잼없다 시트곰 없애자,0
1638,37208,러닝타임은 90분...도저히 버틸 엄두가 안난 영화....,0
1639,37870,내 생에 최악의 영화,0
1640,42803,어릴때 봤던 영화중에서 베스트 10 안에 들던 영화였어요.몇일전 TV에서 틀어주길래 기대하면서 봤는대 유치해서 못보겠더라고요 ㅋㅋ초등학생들 틀어주면 좋아할듯. 제 점수는요. 4점 드리겠습니다.,0
1641,46466,스토리가 무슨 1970년대 수준,0
1642,57590,어이없다 영화제목과 포스터는 더더욱 어이없다,0
1643,39493,웹툰망침+우리나라영화계가 2015년상반기에 개망하고있는 이유는이런스타와 배급력을앞세운 일련의 쓰레기영화들때문이다,0
1644,33928,이거보고 렙틸리언 어쩌구 하는것들 한대씩만 맞자,0
1645,57758,이안감독은이왜 이런 저질 영화를 감독 했지?,0
1646,35534,새로울 것 없는 각본을 탓해라.,0
1647,48424,한국형옹박이면 칠점은줄텐데 기합소리랑 엉성한태권도발차기만기억에남네요 금메달은아무나따나,0
1648,42194,주인공 엄마 연기로만 평점 줍니다... 영화관에서 졸리워보기는 처음.. --;;,0
1649,40634,"1초앞서가면1등,1초만뒤쳐져도꼴등인,승부사들이경기를포기하고힘을합쳐인명구조를?",0
1650,48368,그냥 살지 그랬어.. 이성재만 멋짐,0
1651,32598,빌리 헤링턴이 안나오는데 빌리란 이름을 붙일수 있는가?,0
1652,35699,유치찬란..막장스토리,0
1653,55420,친자확인순간 아 막장이구나 바로 채널돌림,0
1654,30888,평점조절위원회!!!,0
1655,57102,한국에서 개봉을 한이유가 무엇,0
1656,41896,ㅋㅋ진짜 평점에 낚여서봤다 영화끝나고 친구3명이서 눈마주보고 동시에 욕함. 이하생략,0
1657,46472,코폴라의 실수.,0
1658,39492,원작이 훨 낫다 혹시나 하고 만든듯,0
1659,44503,"어이상실의 미학이랄까... 영화관에 온 건지, CG기술 시연회에 온 건지... ㅡㅡ;;",0
1660,36215,도대체 뭐냐..이건 ㅋㅋ,0
1661,32761,읭????!????!??!????!????!??!????!????!??,0
1662,42858,"정말 재미없다 . 시간이 아깝고 귀 , 눈 개오글거린다 ...",0
1663,38018,OCN에서 하길래..그래도 끝까지 봤다.,0
1664,41561,무슨 빠들만모였나 진심시간아깝다,0
1665,56797,"낮은목소리의감독이,미(야베)미(유키)여사의의연출이라...이정도면,변절아닌가?",0
1666,46446,TV에서 하는거 봤는데 못봐주겠더라 ㅋㅋ,0
1667,51111,존 그리샴 얼굴에 먹칠을 한 쓰레기 영화,0
1668,35074,깡패영화는 이제 사라져야한다,0
1669,46817,뭐지,0
1670,32522,ㅠㅠ아만다때매봤는데..비중디게 적게나오고. ..음악없는맘마미아?너무후하게쳐줫나?미국식개그라서그런지..하나도안웃껴ㅜㅜ,0
1671,51337,초록매실CF를 100분동안 본 기분이다. 날 살려줘,0
1672,44926,레닌: 영화는 정치적 선전의 도구. 빵점이 없어서 1점 준다.,0
1673,34421,별로였다,0
1674,47762,영화의 기술이 부족하다...197`~80년대 한국영화의 엉성한 구성...,0
1675,44544,여배우 하나로는 부족한... 삼류배우였음을 제작자가 인정한...,0
1676,33560,설마 귀신이 접속했다는 게 트루?,0
1677,34949,국화의원의 소재는 좋으나 코메디가 너무 약했다,0
1678,32767,ㅂ,0
1679,31373,류가 주인공이 아니다 미국국적인 가일이 주인공이다. 캔은 왜 안돼지?!,0
1680,38788,전쟁영홙줄알았는데;...,0
1681,55760,감독 대단~~이렇게 화려한 출연진으로 이런영화를 만들다니....ㅉㅉ,0
1682,30175,재미있게봈어요,0
1683,44717,h,0
1684,34800,병맛코드로 생각하고 보면 괜찮다는 애들도 있네..병맛이라도 나긴 하냐 이 영화에서?,0
1685,49886,아빠가 낚여서 본적 있다나 슈래기 영화,0
1686,58512,"쓰래기중에서도 최악질 쓰래기. 보통의 쓰래기 영화들도 재미,감동,교훈,영상미 중에 하나는 좋은데 이건 모두다 0점임. 그냥 쓰래기 오브 쓰래기. 내 살다살다 이런 지독한 쓰래기는 처음봄. 역시 오래살고 봐야돼...",0
1687,55093,완전 쓰레기';;;,0
1688,58674,바로 밑에 평점 10점 제여자친구인데요. 초딩떄부터 유승준 빠순이라 영화도 안보고 평점을 10점이나 줬네요. 하하하 미친.!!!!이 댓글은 신경쓰지마시고 정말 재미없으니까 보지마세요. 한유진 정신 차려!!!! 니 나이가 내일이면 28살이다.,0
1689,44458,어떻게 대놓고 살인을 저질르는데 사람들이 모를수가있을까? 소리가 안들리나;,0
1690,51832,"재미는 짱 없는데, 실화였다니 떼돈벌었겠네~",0
1691,50674,"표현력부족,갑갑하고 따분했던..소재는 좋았으나 1학년생 작업정도",0
1692,51535,"이해하고 자시고를 떠나서 굉장히 루즈한 영화...영화는 그 내용이 우울하던, 음산하건, 밝건 어쨌든 재미가 있어야하는데 보는내내 지루함",0
1693,52688,헌신하는 아내 역할을 완벽히하면서 지적수준까지 갖춰 레벨을 좀더 업하려는 부잣집 사모님의 우아한 허영적 자아찾기. 인종차별 남녀차별에대한 근원적 불만은 없고 영어 실력으로 사람대접 정도 받음 ok. 프랑스 훈남의 구애까지 더해져 진한 대리만족을 선사.,0
1694,45150,감독 이름 기억하겠다..,0
1695,37160,도둑은 정의로우면 괜찮탄다 ㅋㅋㅋㅋㅋㅋ,0
1696,34025,어디선가 많이 보던 스타일의 구태의연한 영화 저질....,0
1697,58412,"아 오인혜 좋아하는데, 이런거 찍지좀마. 노출이없어서 찍었죠?",0
1698,39545,히로스에 료코를 보기 위해 영화를 보았다. 료코는 만점 영화는 2점,0
1699,30117,정말 별루던데........,0
1700,41243,OOO기,0
1701,59361,배우 본인들도 아쉬울 드라마,0
1702,53131,ㅋ끝만 봤는데 너무 재미없을것 같아서 평점 봤눈데 역시나 ㅋ,0
1703,37232,이건 별로,0
1704,41842,0점은 못주나? 어처구니 없다 보지말자능,0
1705,47646,더럽게 재미없다..1점준거중 한국영화는 10점주는 매미OO있네..OO매미가 조폭영화 10점주라디?,0
1706,57280,폭풍수면하기.좋은영화,0
1707,38535,킬링타임용으로 봤는데 것도 아님..,0
1708,55739,쓰레기가 맹글고 찌꺼기가 출연한 최악의 난지도 영화.. 안재환님의 명복을 빕니다.-,0
1709,35407,글로리아 입 보는 맛에..,0
1710,46244,식상한 조폭영화,0
1711,47136,개인차겠지만 정말 지루했다,0
1712,31609,장난하냐? 알바색히들아,0
1713,44563,스탈링 씨발 진짜....,0
1714,46120,ㄹㅇ ㅄ 영홬ㅋㅋㅋㅋㅋㅋㅋㅋ 꼴리건들 지들끼리 물고 빨곸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 8888577ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1715,46023,1편보다 재미없음. 빌딩에서 공놀이하는 것 빼곤 볼거리가 없다.,0
1716,45928,재난영화에 5명만 출연하네,0
1717,44475,ddd탄이 진리다 탄이 진리다,0
1718,51753,쓰레기 캠퍼스 영화에 노인 1명 추가,0
1719,34376,기대했었는데.. 정말 유치합니다. 차라리 걸리버 여행기를 보세요.,0
1720,33047,개지루하다...너무 시리즈를 길게 늘어뜨려놨어. 쓸데없는 내용이 80%,0
1721,57069,몰입도제로. 스토리도엉성함. 애들도 싫어하고.,0
1722,52147,예고편보고 너무 기대를 했는지 그야말로 정말 실망입니다 좀 지루하고 몰입도 낮은 영화를 좋아라 하는데 이건 정말 너무 하군요 엉성한 연출 이상꼬름한 이야기 전개 휴.. 정말 최악의 영화군요,0
1723,57846,근육질의 몸매가 섹시한건 남자일경우인데...,0
1724,54492,평점 너무 높다,0
1725,51156,개 쓰레기 영화 놀랍다 진짜 이딴걸 다 만들고,0
1726,55467,나름 보는중인데.. 너무 질질끄는것같네요.. 스토리도 다뻔히 보이는데.. 결말이너무길어요..점점 지루하고요!!연기자들도 연기 다들 처음들하나..너무어색하네요,0
1727,30417,"영화가 원하는 방향으로 중반까지는 그럭저럭 괜찮지만, 해피엔딩만을 위한 결말은 정말 어이없다.",0
1728,39246,타인이 재밌으면 나도 재밌어야 하는가? 영화는 보는 사람마다 각자의 취향이 있는법 반지의제왕 만 못하다 특히 이번편은 더욱더.. 하지만 웅장한 스케일은 여전,0
1729,43046,액션 없다 연기 없다 내용 없다,0
1730,35636,감동주려고 만든 영화 같은데 웃기지도 않고 감동도없고.. 그냥 어린이용 히어로 물을 찍었으면 좀더 낫지 않았을까 하는 생각이,0
1731,57874,쓰레기..내용없고 유치하고 재미없어,0
1732,52603,밑도 끝도 없지만 05년이면 선전한건가 출연진이 화려해서 3점 + 윤소이 예뻐서 1점+,0
1733,39639,기억에 남는군. 오~ 놀라운...,0
1734,35713,그냥~ 지겹고~ 따분한 영화,0
1735,59782,어른이 보기에는 지겹다는 느낌이..그치만 초 1아이들은 단순해서 그런지 잘 봤어요,0
1736,32619,당시에도 촌티난다고 생각했는데 지금 보니 더 촌티,0
1737,37421,솔직히 나도 할말없고 제작사도 감독도 할말없음,0
1738,48896,한국영화 이미지를 위해 이딴 쓰레기영화는 이제 그만 나와야한다,0
1739,47393,뭐랄까.... 너무 헷갈린다..,0
1740,51977,30분 본게 내 최대한의 인내심,0
1741,44060,손발 오그라드는 지루한 스릴러물,0
1742,59836,진짜 돈이아까운영화입니다!!!!미치는줄알았네!!젬있기는개뿔이잼있어!!!,0
1743,38277,기분더러움...,0
1744,58852,멀 말하고자하는지 아직도 이해가....공포도 아니여서 실망;ㅁ;,0
1745,58177,영화 포스터 보소 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1746,34419,슬슬 질리네요 . 다른드라마와 같이 막장으로 가는듯 싶네요,0
1747,33661,나오코가 죽으니까 원래 귀신보다 훨씬 더 무서움. 나오코를 진작 죽일것이지 ㅋㅋ,0
1748,40946,이 10원짜리야!,0
1749,50085,"내 인생 최악의 영화. 박보영의 매력이 담긴, 팬심으론 좋지만 영화 그 자체를 평가한다면, 1점도 아깝다.",0
1750,56385,지루하디 지루한 쓰레기,0
1751,59882,바다빼고 볼게없네,0
1752,51085,내 아까운 시간을 버리게한 쓰레기 재미없다..2점부터 점수준것들 M창,0
1753,51756,대박,0
1754,40556,주인공으로 캐스팅 된 애들 연기력이 지옥밑바닥으로 가서 염라대왕 싸대기 갈기고 오는 수준이니 시청률이 이따구지...대단한 연기력이다 진짜 연기력이 좀 되는 애들을 갖다놓고 해라,0
1755,52583,에휴....,0
1756,51153,주인공 목소리 깔고 허세가 ㅋ 차라리 춘향(산도) 캐릭터가 주인공보다 매력적,0
1757,33934,37개의 리뷰를 다 읽어봐도 납득이 안된다,0
1758,47072,이게 2009년작... 지금은 2013년이니 엘르패닝이 어려보이지. 쨌든 애들영화라지만 이것만큼은 진짜 졸작이다,0
1759,48064,역시 애니메이션은 손그림이지,0
1760,47060,마지막 폰부스 따라햇니?,0
1761,57492,참 별 쓰레기 같은걸 다 만들었네 좌빨도현 ㅋ,0
1762,45248,스토리도 빈약..유치하기 짝이없는 내용. 진부한 억지설정.과도한 정치색(좌빨)시간아깝습니다 진짜..ㅋㅋ,0
1763,58345,이게 재미 있냐??? 전 별로인데,0
1764,57993,1점 주려다 불쌍해서 2점 줌 이딴 영화 만들지마라,0
1765,33247,넘하는거 아님~박용우팀이 확실히 잘했는데..넘 조작해 점수차 맞추는거 티남~~갑자기 확~~~찬물껴얻는.. ㅡㅡ^공정성 회복이 필요해보임,0
1766,36938,좀더 잘 묘사해줬으면,0
1767,46051,어휴.....,0
1768,47257,전작에 훨씬 못미치는 괴작. 아마도 새로운 스페이스 오페라의 탄생을 꿈꾼 듯 하지만... 리딕은 판타지 영화가 되어버렸나?,0
1769,30446,어휴... 그저 긴 한숨만 나오네요.,0
1770,45580,볼게 못된다,0
1771,30150,목을 베기전에는 죽지않는다,0
1772,50561,내생애 최악의 영화.,0
1773,38672,"만 10세 이상~만 14세 미만의 촉법(觸法)소년은 형사미성년자라 범죄를 저질러도 형사처벌을 받지 않는다. 형사미성년자 연령은일본·독일·오스트리아는 만 14세 미만, 이탈리아·스웨덴은 만 15세 미만이다.",0
1774,44623,실망이다... ...ㅋ,0
1775,33312,보는내내 지루 했다.,0
1776,36942,깡패를 미화하는 것을 넘어서어쩔수없이 싸우게하는 상황이 마치 히어로물 같다.니 내랑 부산 접수할래?가 아니라니 내랑 그냥 영화하나 찍을래?다영화는영화다를 보겠다,0
1777,55558,이런 영화 너무 많다,0
1778,46082,그냥 보지마세요 발레학교 폭파미션영화,0
1779,48481,첫데이트 덕분에 실패 나쁜영화,0
1780,48956,외모가 떨어지는 여배우들이 입으로 떠든다..,0
1781,41479,보다 나왔음 지루해 죽는줄 알았음,0
1782,42319,oh my god - _-,0
1783,31151,아이 싱거워라...ㅠㅠ,0
1784,54209,성룡 완전 다 늙어 빠져서 액션도 안 되고 웃기지도 않고 연기도 개 쓰레기 됏네.. 18,0
1785,51855,슬펐습니다. 안나와서...,0
1786,54801,촌스러운 다큐 기법으로 떡칠하고 현실과 동떨어진 자극적인 소재만 다루었다,0
1787,56911,정제 모호한 사우나 밀실게임...스릴없는 스릴러...,0
1788,46854,수면제가 필요없다. 알람기능하는 전화벨소리까지...,0
1789,34102,제점수는요 4점입니다,0
1790,52769,나도 이거 영상 있는데;; 돈 주고 보기엔 아깝지;; 어떻게 이런걸 영화라고..ㅋㅋ,0
1791,46905,영화가 시작됨과동시에끝날때까지짜증만안겨줬다.,0
1792,59942,2010년에도 19세기 신파는 눈물을 갈구해.,0
1793,30495,아주 재미있지도 없지도 않은 밍숭맹숭한 영화...,0
1794,52323,미국식 평화주의를 위한 폭력의 정당화에 대한 역겨움과 민폐의 끝인 모니카 벨루치 때문에 짜증 상승하는 영화,0
1795,43911,김선아 판단미스ㅋ 남주도 별로. 박건형멋있어서 보려했더니 완전지루..,0
1796,43105,생각보다 별로네요.영혼없는 영화,0
1797,55286,내 생애 최악의 영화... 배우들이 아까움.. 제작비용아까움... 뭐가 재밌다는 건지..,0
1798,46400,보지............마라,0
1799,57720,참나 어린아이눈으로 세상을 본다?? 네가 어린아이가 아닌데 어떻게?,0
1800,49835,재미도 없고 농담도 천박하고 유치하다..,0
1801,41805,총알을 칼로쳐낸다는 기발한 아이디어조차도 제대로 살리지 못하는 조잡한 연출.,0
1802,55029,전기톱 연쇄살인마 제대로 된 버전 보시면 이거 잼있다고 하실듯,0
1803,46128,눈썹 문신 망친것 같은 여배우의 연기에 도통 집중이 안된다! 허거덩 이다!,0
1804,36019,이게 재밌냐?? 와... 할말이없다,0
1805,50061,영화관에서 혼자봤는데/ 지나치게 심심한영화,0
1806,56493,이런 영화를 돈들여 만든게 싸이코지,0
1807,43128,봤는데 이건 쓰레기,0
1808,39741,한번 깡패는 절대 개과천선할수 없는것인가...안타깝다,0
1809,38192,역사에 기리 남을 CG에 어안이 벙벙...ㅠㅠ,0
1810,46316,깜둥이 새끼 잡고 자위하는 영화 현실성도 없고 보고 나서 불편만하다,0
1811,52883,에헤라 둥가둥가.. 놀아나 보자.. 의도가 궁금하다.,0
