,textDisplay,textOriginal,authorDisplayName,publishedAt,likeCount,authorProfileImageUrl,predict
549,저도 돠드림 신청했는데...안되면 안된다고 메일 달라고 정중히 부탁드렸는데... 메일이라도 주셨으면 좋았을텐데...제 메일 읽씹 당한 것 같아서 좀 서운하네요...좋은 컨텐츠 열심히 만들어주세요...,저도 돠드림 신청했는데...안되면 안된다고 메일 달라고 정중히 부탁드렸는데... 메일이라도 주셨으면 좋았을텐데...제 메일 읽씹 당한 것 같아서 좀 서운하네요...좋은 컨텐츠 열심히 만들어주세요...,kw l,2019-10-30T14:14:00Z,0,https://yt3.ggpht.com/ytc/AKedOLSCgqVd9NBxIhgAD3Sj-INYsvKREP_PqR0uE3okaw=s48-c-k-c0x00ffffff-no-rj,good_feedback
550,머리 흔드는거 진짜 하는구나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,머리 흔드는거 진짜 하는구나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,I P,2019-10-30T14:13:40Z,2,https://yt3.ggpht.com/ytc/AKedOLTaP8rcgrUQP8g_BprnT7iqKN3UELOSVBSbGW5zLA=s48-c-k-c0x00ffffff-no-rj,good_feedback
551,형 ...돠드리기전에 구독자좀 데려가서 같이 놀면안됨? ㅜㅠ,형 ...돠드리기전에 구독자좀 데려가서 같이 놀면안됨? ㅜㅠ,최영웅,2019-10-30T14:13:29Z,1,https://yt3.ggpht.com/ytc/AKedOLQzVrUt1rEXjS-kZFOTCgNs0xcedD97fLwkQg=s48-c-k-c0x00ffffff-no-rj,good_feedback
552,미친 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이게 뭐야 ㅋㅋㅋㅋ근데 잘 노시는 느낌 진짜 클래식 따위 모르겠고 무슨 락 소리가 다 들리는 기분임ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,미친 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이게 뭐야 ㅋㅋㅋㅋ근데 잘 노시는 느낌 진짜 클래식 따위 모르겠고 무슨 락 소리가 다 들리는 기분임ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,꽃랭FLOWERRANG,2019-10-30T14:13:29Z,1,https://yt3.ggpht.com/ytc/AKedOLTL3SLslvRiAZiCWN837dIMSb25iKzyeAPk6A6D-g=s48-c-k-c0x00ffffff-no-rj,good_feedback
553,할 저 홍대다니는데 공지좀해주시지 ㅠㅠㅠㅠ 못가서 넘아쉽,할 저 홍대다니는데 공지좀해주시지 ㅠㅠㅠㅠ 못가서 넘아쉽,으옹,2019-10-30T14:13:07Z,0,https://yt3.ggpht.com/ytc/AKedOLRtavQqGthSBKw22faf0dQzJZsDAztMTg0ZbA=s48-c-k-c0x00ffffff-no-rj,good_feedback
554,항상 많이 응원한다.,항상 많이 응원한다.,Sj B,2019-10-30T14:12:58Z,0,https://yt3.ggpht.com/ytc/AKedOLSxc0AQrWAxpbjVwgFF4JckFEAnAkplgB9-bQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
555,시작할때는 진용진 포함 남4 여1이었는데 끝날때는 남3여2 인줄 ㅋ<br>Real man,"시작할때는 진용진 포함 남4 여1이었는데 끝날때는 남3여2 인줄 ㅋ
Real man",GSW,2019-10-30T14:12:39Z,1,https://yt3.ggpht.com/ytc/AKedOLQlAlKaZ02hzW1DJvS6pngB30DgdctQ4ZL6BW4AvQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
556,여자분개이쁘시다ㄹㅇ,여자분개이쁘시다ㄹㅇ,민트초코,2019-10-30T14:12:22Z,0,https://yt3.ggpht.com/ytc/AKedOLRG0CQozkzl4EEMshVK07TrPI253NBQjx4HyCJLww=s48-c-k-c0x00ffffff-no-rj,good_feedback
557,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=4m25s"">4:25</a> ) 저작권 때문에 클래식으로 대체합니다.... 클래식에 코스프레 하니까 뭔가 신비로운거 같아요 ㅎㅎ ( = 개인적 )",4:25 ) 저작권 때문에 클래식으로 대체합니다.... 클래식에 코스프레 하니까 뭔가 신비로운거 같아요 ㅎㅎ ( = 개인적 ),애니사랑,2019-10-30T14:12:11Z,16,https://yt3.ggpht.com/ytc/AKedOLQ-_YpfQRvdKRIX2XdFfCDV8bZy0sB7V2z2CRjL=s48-c-k-c0x00ffffff-no-rj,good_feedback
558,졸커여운 용진맨!!!! 좋아요 계속 올라간다 신기 😄,졸커여운 용진맨!!!! 좋아요 계속 올라간다 신기 😄,리횬,2019-10-30T14:12:09Z,0,https://yt3.ggpht.com/ytc/AKedOLRnnPZFgsjeT7v6dud1m0Vo6NTkzXWYt1x-3CQC=s48-c-k-c0x00ffffff-no-rj,good_feedback
559,돠드림이 젤 좋더라,돠드림이 젤 좋더라,리버민,2019-10-30T14:11:22Z,1,https://yt3.ggpht.com/ytc/AKedOLQQTZz-92CCdZ2lxH2AQsdstCVCZgX3dALPct7l7w=s48-c-k-c0x00ffffff-no-rj,good_feedback
560,예~ 돠드림이다,예~ 돠드림이다,Kev Kim,2019-10-30T14:11:18Z,1,https://yt3.ggpht.com/ytc/AKedOLQxNRBmNBswI5dy7ha_EaVd83O684RLZlk_Ag=s48-c-k-c0x00ffffff-no-rj,good_feedback
561,용진형 조용한거하다가 이거하니까 어색하네 하지만형 되게재밌었어요 빵터졌어요 웃음을주신 용진형 감사합니다👍,용진형 조용한거하다가 이거하니까 어색하네 하지만형 되게재밌었어요 빵터졌어요 웃음을주신 용진형 감사합니다👍,Vvîp°사나,2019-10-30T14:11:05Z,69,https://yt3.ggpht.com/A4WQpZpWGn1I7GYL56tfGDNuXIMPtegVk_gDMeBklRD-OOUTRK9jlJfp2dH8WgEac8jDVMSVzY4=s48-c-k-c0x00ffffff-no-rj,good_feedback
562,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=0m00s"">0:00</a> 저도 감사합니다",0:00 저도 감사합니다,dkqlcl R.I.P,2019-10-30T14:11:02Z,0,https://yt3.ggpht.com/ytc/AKedOLSXFKQCuTHcpCJicrBPKzZdYmY-BkrCz2KzgQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
563,제 괴제 점 도와주세요 용진님,제 괴제 점 도와주세요 용진님,66 6,2019-10-30T14:11:02Z,0,https://yt3.ggpht.com/ytc/AKedOLS9aNadmm9xlaZFF7WysLkVskkzftko5AyiQTam=s48-c-k-c0x00ffffff-no-rj,good_feedback
564,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=4m37s"">4:37</a> 떠나간 영혼을 불러오라는 컴백홈 이라는 곡인가요? 접신 한줄 알았네..",4:37 떠나간 영혼을 불러오라는 컴백홈 이라는 곡인가요? 접신 한줄 알았네..,"디노리안_Dinorian, 세계여행으로 일 하는 사람",2019-10-30T14:09:48Z,1,https://yt3.ggpht.com/ytc/AKedOLRdD5T9j1ZI3wQo0Etm6VbqZPwZ76D5SyjcAXzrYQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
565,자신이 하고 싶은 것을 한다는 것. 마음으로 사랑하는걸 한다는 것. 정말 멋있고 정말 부러워요.,자신이 하고 싶은 것을 한다는 것. 마음으로 사랑하는걸 한다는 것. 정말 멋있고 정말 부러워요.,삐구,2019-10-30T14:09:30Z,57,https://yt3.ggpht.com/ytc/AKedOLSq0blw6gDoi71-GkN6gAeOZEwh0jNk8bTQr8_Oyg=s48-c-k-c0x00ffffff-no-rj,good_feedback
566,아쉽내요 노래 들고 싶었는데...,아쉽내요 노래 들고 싶었는데...,HoneyBear,2019-10-30T14:09:25Z,0,https://yt3.ggpht.com/ytc/AKedOLQ1j046flG64jNwQS1ZhYNOfncK7XRq76b7iZMbGw=s48-c-k-c0x00ffffff-no-rj,good_feedback
567,저는 돠드림이 가장 보기좋고 뿌듯해요,저는 돠드림이 가장 보기좋고 뿌듯해요,고진성,2019-10-30T14:09:22Z,22,https://yt3.ggpht.com/ytc/AKedOLSc43zgK0G3mH4c-Mkwy_SylQXyYKsi1J0irw=s48-c-k-c0x00ffffff-no-rj,contents
568,제목,제목,장재립,2019-10-30T14:08:56Z,1,https://yt3.ggpht.com/ytc/AKedOLSUTVqfeABEz4aiTHBrtG2PIq0KPzJbjyqAFT1I=s48-c-k-c0x00ffffff-no-rj,good_feedback
569,"와이셔츠 세탁들어갔네요<br><br><a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=1m41s"">1:41</a> 돠드림!~<br><a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=2m20s"">2:20</a> 편견없는 용진형..<br><a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=3m08s"">3:08</a> 내눈을 의심함<br><a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=3m36s"">3:36</a> 파김치 포장해드릴게요..<br><a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=4m18s"">4:18</a> 아........<br><a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=4m36s"">4:36</a> 그것을알려드림 신내림편<br><a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=5m20s"">5:20</a> 차별없이 봐주오","와이셔츠 세탁들어갔네요

1:41 돠드림!~
2:20 편견없는 용진형..
3:08 내눈을 의심함
3:36 파김치 포장해드릴게요..
4:18 아........
4:36 그것을알려드림 신내림편
5:20 차별없이 봐주오",댕댕,2019-10-30T14:08:46Z,26,https://yt3.ggpht.com/ytc/AKedOLTgwR4vQmmKKKRb6q8_TLRcPSKqN-BeBMp8Vu8GYg=s48-c-k-c0x00ffffff-no-rj,good_feedback
570,네에에에에에에에에에에에에엑-!!!!!!!!!,네에에에에에에에에에에에에엑-!!!!!!!!!,음악탐구가,2019-10-30T14:08:29Z,0,https://yt3.ggpht.com/ytc/AKedOLTEZh8r7rzBzFbvqL0Ys_h1Xo3-5Ghqgqjyl58u=s48-c-k-c0x00ffffff-no-rj,good_feedback
571,"오늘의 결론 진용진도 아티스트였다.<br><a href=""https://m.search.naver.com/search.naver?sm=mtp_hty.top&amp;where=m&amp;query=%EC%A7%84%EC%9A%A9%EC%A7%84"">https://m.search.naver.com/search.naver?sm=mtp_hty.top&amp;where=m&amp;query=%EC%A7%84%EC%9A%A9%EC%A7%84</a>","오늘의 결론 진용진도 아티스트였다.
https://m.search.naver.com/search.naver?sm=mtp_hty.top&where=m&query=%EC%A7%84%EC%9A%A9%EC%A7%84",정현우,2019-10-30T14:08:27Z,1,https://yt3.ggpht.com/ytc/AKedOLQerydB0BwNeORQ0zsdqnFrp8gVqGoBpSm6DQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
572,용진님 머리흔들때 닭이 모이쪼아먹는줄 ㅋㅋㄱㅋㅋ,용진님 머리흔들때 닭이 모이쪼아먹는줄 ㅋㅋㄱㅋㅋ,쏭블리,2019-10-30T14:08:24Z,0,https://yt3.ggpht.com/ytc/AKedOLT8M_53gLw3HXFLt4oRm0y7XVgMruRX0_s_=s48-c-k-c0x00ffffff-no-rj,good_feedback
573,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=2m21s"">2:21</a> 형..아..음... 그.. 이분은..흠..흠..",2:21 형..아..음... 그.. 이분은..흠..흠..,ᄉᄋᄋ,2019-10-30T14:08:11Z,23,https://yt3.ggpht.com/ytc/AKedOLQF1Vp5E-Is1bOvpi-7rdbrtXjtt3VoI0ENGmvg=s48-c-k-c0x00ffffff-no-rj,good_feedback
574,개웃겨 이게뭐야 뛸때 왜 눈알 뒤집혀지는거에요 ㅋㅋㅋㅋㅋㅋ,개웃겨 이게뭐야 뛸때 왜 눈알 뒤집혀지는거에요 ㅋㅋㅋㅋㅋㅋ,TA ZO,2019-10-30T14:06:44Z,0,https://yt3.ggpht.com/ytc/AKedOLRQMa2g8tcEC8RAmD5W7NEmgaN3cOooSQzMzFQqlNA=s48-c-k-c0x00ffffff-no-rj,good_feedback
575,용진씨 홍반장이네,용진씨 홍반장이네,안냥,2019-10-30T14:06:11Z,0,https://yt3.ggpht.com/ytc/AKedOLRbwlosBUnEJIjrWa6NSN9TOgWJZW7jZ8mD0w=s48-c-k-c0x00ffffff-no-rj,good_feedback
576,아기동자오셔따,아기동자오셔따,빠세이PPASEI,2019-10-30T14:06:04Z,1,https://yt3.ggpht.com/ytc/AKedOLT7iO-a8jlil7oxcLX6Wd1U7uvPNajxw-1pEJlxXg=s48-c-k-c0x00ffffff-no-rj,good_feedback
577,흥도 많은 용진이형..,흥도 많은 용진이형..,Block commend,2019-10-30T14:05:48Z,0,https://yt3.ggpht.com/SLfwg2IC8NnMZ3MGYYR_VTQnL5DqJtBxYgi5shwcZnsbM_xAKV4CnJkuHauf8jF7QAZUiqX-=s48-c-k-c0x00ffffff-no-rj,good_feedback
578,그것을알려드림 컨텐츠도 좋지만 역시 진용진형님은 돠드림컨텐츠가 훈훈하고 좋은거같음 ㅋㅋ,그것을알려드림 컨텐츠도 좋지만 역시 진용진형님은 돠드림컨텐츠가 훈훈하고 좋은거같음 ㅋㅋ,TV핑구,2019-10-30T14:05:33Z,72,https://yt3.ggpht.com/ytc/AKedOLSEl-uidlGzHtRzhbT3EV1Gt7XRTpWWxXjxyUMDTw=s48-c-k-c0x00ffffff-no-rj,good_feedback
579,와 돠드림이다~~~~,와 돠드림이다~~~~,창원,2019-10-30T14:05:24Z,1,https://yt3.ggpht.com/ytc/AKedOLRzsDNqGoXZ0-tdk_SlJ5Lp0JY8kup06JXtYw4Xdw=s48-c-k-c0x00ffffff-no-rj,good_feedback
580,올오브락....추억의공간이네요,올오브락....추억의공간이네요,박지헌,2019-10-30T14:05:09Z,0,https://yt3.ggpht.com/ytc/AKedOLR4xP8Cl7KDHolsUdjrulGpk7HrTAVUcKOQlpJj=s48-c-k-c0x00ffffff-no-rj,good_feedback
581,"저도 구독과 좋아요.해주세요~~ㅋ<br><a href=""https://youtu.be/TmjDh-q4CJI"">https://youtu.be/TmjDh-q4CJI</a>","저도 구독과 좋아요.해주세요~~ㅋ
https://youtu.be/TmjDh-q4CJI",도봉구악동,2019-10-30T14:04:40Z,1,https://yt3.ggpht.com/EtUMN3yY8IUslDq8HdX59ldPFfH173wlFQYlE7CPYttEtf3TBANSlMDPN9soUanrSejxr1pAog=s48-c-k-c0x00ffffff-no-rj,good_feedback
582,중간에 닭마리 나오는분 나랑 공연했던 사람인뎈ㅋㅋㅋ 별사람 다나오넹 ㅋㅋ,중간에 닭마리 나오는분 나랑 공연했던 사람인뎈ㅋㅋㅋ 별사람 다나오넹 ㅋㅋ,Malcolm Tychicus,2019-10-30T14:04:26Z,0,https://yt3.ggpht.com/ytc/AKedOLTrSGjV7Xj8l2qqjDIVvUH747FpRPPN3OnxX7pDOw=s48-c-k-c0x00ffffff-no-rj,good_feedback
583,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=3m18s"">3:18</a> 형아 추하다..",3:18 형아 추하다..,[ GAME ] YTCN,2019-10-30T14:04:15Z,7,https://yt3.ggpht.com/ytc/AKedOLRMDK83endEm0zno_UoKLiQwVewocKLa5_Xd4CRZg=s48-c-k-c0x00ffffff-no-rj,good_feedback
584,ㅋㅋㅋㅋㅋㅋㅋ진짜 열정 하나만큼은 월클ㅇㅈ,ㅋㅋㅋㅋㅋㅋㅋ진짜 열정 하나만큼은 월클ㅇㅈ,달보,2019-10-30T14:04:07Z,0,https://yt3.ggpht.com/ytc/AKedOLQ-Zk8XabjcyW4e4se26rfK0jK8n2h6eMRUHg=s48-c-k-c0x00ffffff-no-rj,good_feedback
585,클래식..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,클래식..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Woosoung Cho,2019-10-30T14:04:06Z,0,https://yt3.ggpht.com/ytc/AKedOLTv8eK-u4coWgDKbLwKd1jQAmJFZfZaql0ZZze38g=s48-c-k-c0x00ffffff-no-rj,good_feedback
586,ㅎ 업로드 2분만에 시청,ㅎ 업로드 2분만에 시청,호랑나비,2019-10-30T14:03:49Z,1,https://yt3.ggpht.com/ytc/AKedOLQKM4SgZTS-PCt6D23-8CdELFIDLGjoVG1Xdg=s48-c-k-c0x00ffffff-no-rj,good_feedback
587,진용진 3행시<br>진: 용진<br>용:진<br>진:용진,"진용진 3행시
진: 용진
용:진
진:용진",실화사연 읽어주는 남자,2019-10-30T14:03:47Z,7,https://yt3.ggpht.com/ytc/AKedOLSE-Zeg25oyrFUJNwMei8Ba2AewjxJ089Htt5hY_Q=s48-c-k-c0x00ffffff-no-rj,good_feedback
588,클래식이 깔리고ㅋㅋㅋㅋㅋ실제 소리를 모르니 진짜 도와주신건지ㅋㅋㅋ 어쨌든 주인공들 화이팅입니다!,클래식이 깔리고ㅋㅋㅋㅋㅋ실제 소리를 모르니 진짜 도와주신건지ㅋㅋㅋ 어쨌든 주인공들 화이팅입니다!,도라이빙구TV,2019-10-30T14:03:24Z,6,https://yt3.ggpht.com/ytc/AKedOLQXqAmknHWZ4hwW9Cq5bI6gwErlLJyJGkH710glDQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
589,오 이런 밴드 잇는지 몰랏음 고마워용 용진맨😄❤️👍👍번창하세요,오 이런 밴드 잇는지 몰랏음 고마워용 용진맨😄❤️👍👍번창하세요,리횬,2019-10-30T14:03:14Z,0,https://yt3.ggpht.com/ytc/AKedOLRnnPZFgsjeT7v6dud1m0Vo6NTkzXWYt1x-3CQC=s48-c-k-c0x00ffffff-no-rj,contents
590,와... 베이시스트 기타 바디쉐입만 봐도 변태인걸 알수있다....,와... 베이시스트 기타 바디쉐입만 봐도 변태인걸 알수있다....,安凡春,2019-10-30T14:03:07Z,0,https://yt3.ggpht.com/ytc/AKedOLRt2zLJb_GUP5Ytxr3d80v4YRnwvcd21v3JXw=s48-c-k-c0x00ffffff-no-rj,good_feedback
591,형 돠드림 영상보면 항상 마음이 따뜻해져서 좋아,형 돠드림 영상보면 항상 마음이 따뜻해져서 좋아,o_□_o,2019-10-30T14:03:02Z,0,https://yt3.ggpht.com/e1ktQ4qae8SAuSteQAXG9r7o4SkfqRs7Jx2rPfQBOxlOSg9O1nvSFWgxyJu0Ze6eZnpAIMz1Lw=s48-c-k-c0x00ffffff-no-rj,good_feedback
592,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=2m43s"">2:43</a> 내면의 악 2단계   <a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=3m09s"">3:09</a> 내면의 악 3단계",2:43 내면의 악 2단계   3:09 내면의 악 3단계,Central Park,2019-10-30T14:03:01Z,0,https://yt3.ggpht.com/ytc/AKedOLTLYLdD6kOPq5B2cTfAO3MNI4bUmt7yztJ2iQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
593,용진맨이다 ~~~~~!,용진맨이다 ~~~~~!,장씨네강아지,2019-10-30T14:02:35Z,0,https://yt3.ggpht.com/ytc/AKedOLRLv9D-_Kl05j9HOkyMDgYgE-93IbwjsV2t-tZEJ1g=s48-c-k-c0x00ffffff-no-rj,good_feedback
594,확실히 진용진님처럼 이런 채널을 운영하는 분들이 늘어났으면 좋겠다는바람입니다,확실히 진용진님처럼 이런 채널을 운영하는 분들이 늘어났으면 좋겠다는바람입니다,YJW,2019-10-30T14:02:27Z,0,https://yt3.ggpht.com/CdWfz-biDG8sYgHhgNgWgm3Cu3Lr0KIoyfh_Jo2jUaBJw55dGH4ytTMvutN-1OsnwMl00phRsw=s48-c-k-c0x00ffffff-no-rj,contents
595,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=3m20s"">3:20</a> 닭이 모이먹음",3:20 닭이 모이먹음,바보개구리,2019-10-30T14:02:22Z,37,https://yt3.ggpht.com/ytc/AKedOLRjDqIsxc8Wcm5v6tfKwkS8iEd-xBhPiiFdyxCbNA=s48-c-k-c0x00ffffff-no-rj,good_feedback
596,점점 잘생겨지노ㅎㅎ,점점 잘생겨지노ㅎㅎ,manchester paramedic,2019-10-30T14:02:00Z,0,https://yt3.ggpht.com/ytc/AKedOLRk1PKjiwyHLhcFv1rB2C-ORuvaLpJCmDhahFdU=s48-c-k-c0x00ffffff-no-rj,good_feedback
597,진용진 삼행시 해보겠습니다.<br>진 진용진은<br>용 돠드림 같은걸<br>진 해줘서 좋나 멋있다,"진용진 삼행시 해보겠습니다.
진 진용진은
용 돠드림 같은걸
진 해줘서 좋나 멋있다",야이새끼야,2019-10-30T14:01:58Z,0,https://yt3.ggpht.com/ytc/AKedOLTm5TPAl_cSCpbPxNKWQ6-lHbC2groQEQSuog=s48-c-k-c0x00ffffff-no-rj,contents
598,👖🐲👖,👖🐲👖,Hey_oon,2019-10-30T14:01:51Z,0,https://yt3.ggpht.com/ytc/AKedOLSVWz6Aye7C1Oh9bhKRNHDxx6Vpt8oAeM8zFA=s48-c-k-c0x00ffffff-no-rj,good_feedback
599,"오랜만에 돠드림 용진맨 홍대가수도 어울림<br>아디다스트레이닝바지 용진맨의패션에 눈길이가네요.~ㅋ<br><a href=""https://youtu.be/TmjDh-q4CJI"">https://youtu.be/TmjDh-q4CJI</a>","오랜만에 돠드림 용진맨 홍대가수도 어울림
아디다스트레이닝바지 용진맨의패션에 눈길이가네요.~ㅋ
https://youtu.be/TmjDh-q4CJI",도봉구악동,2019-10-30T14:01:24Z,1,https://yt3.ggpht.com/EtUMN3yY8IUslDq8HdX59ldPFfH173wlFQYlE7CPYttEtf3TBANSlMDPN9soUanrSejxr1pAog=s48-c-k-c0x00ffffff-no-rj,good_feedback
600,헐 돠드림 너무 보고싶었는데 ㅠㅜㅜ 클래식으로 대체하는거 너무 웃겨욬ㄱㅋㄲㅋㄱ,헐 돠드림 너무 보고싶었는데 ㅠㅜㅜ 클래식으로 대체하는거 너무 웃겨욬ㄱㅋㄲㅋㄱ,Jimin Hong,2019-10-30T14:01:13Z,7,https://yt3.ggpht.com/ytc/AKedOLRqAnD6sQpFY7iGI34VMXFYrohcsG2sKfw4gbSqA44=s48-c-k-c0x00ffffff-no-rj,good_feedback
601,최애 컨텐츠 ㅠㅠㅜ,최애 컨텐츠 ㅠㅠㅜ,Sign De,2019-10-30T14:00:55Z,0,https://yt3.ggpht.com/ytc/AKedOLTAF4LREhif1njQHqGx6RwZkR7Kjs6sAdR2iuS-=s48-c-k-c0x00ffffff-no-rj,good_feedback
602,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=4m37s"">4:37</a> 돠드림x 신들림o",4:37 돠드림x 신들림o,냥냥이o:,2019-10-30T14:00:53Z,184,https://yt3.ggpht.com/ytc/AKedOLRCiTZuNvdgdBELpcZD8BafQMZAcD0qnC7T7_AmOw=s48-c-k-c0x00ffffff-no-rj,good_feedback
603,그러고보니 이제 할로윈데이네요.<br>오랜만에 돠드림 재미있게 보고 갑니다.,"그러고보니 이제 할로윈데이네요.
오랜만에 돠드림 재미있게 보고 갑니다.",후라라,2019-10-30T14:00:46Z,0,https://yt3.ggpht.com/ytc/AKedOLRBTqp34SXSHaRe3lOVANWtfA0xQ_XPL0hYEkCI=s48-c-k-c0x00ffffff-no-rj,good_feedback
604,아니 용진형은 대체 못하는게 뭐얏~<br>유튜브도 100만명이야~ 무대서 노래도 해~<br>맨홀도 들어가봐~ 약 잘못드시공 병원도 실려가봐~<br>정수기를 뜯어내봐~ 모래에 파묻혀봐~<br>대체 못하는게 뭐얏 ㅎㅎ,"아니 용진형은 대체 못하는게 뭐얏~
유튜브도 100만명이야~ 무대서 노래도 해~
맨홀도 들어가봐~ 약 잘못드시공 병원도 실려가봐~
정수기를 뜯어내봐~ 모래에 파묻혀봐~
대체 못하는게 뭐얏 ㅎㅎ",모두의 가족 Everybody`s Family,2019-10-30T14:00:36Z,34,https://yt3.ggpht.com/ytc/AKedOLRgW7cQdBhk6VDhVGxh5T-mvJ5c0SWyaJPvSa_k4g=s48-c-k-c0x00ffffff-no-rj,good_feedback
605,형 나는 유입된거는 그알로 들어왓지만 이 채널을 자꾸 보다 보니 돠드림이 제일 의미도 있으면서 재미도 있고 형의 인간적매력을 보여줄수 있는 부분인 것 같아 앞으로 이 컨텐츠 더 자주 올려줬으면 좋겟성&gt;&lt;,형 나는 유입된거는 그알로 들어왓지만 이 채널을 자꾸 보다 보니 돠드림이 제일 의미도 있으면서 재미도 있고 형의 인간적매력을 보여줄수 있는 부분인 것 같아 앞으로 이 컨텐츠 더 자주 올려줬으면 좋겟성><,윤태영,2019-10-30T14:00:10Z,2,https://yt3.ggpht.com/ytc/AKedOLRukaDVpvMuRFA0csWAkcTYC6arRetFkz78-6mWjw=s48-c-k-c0x00ffffff-no-rj,good_feedback
606,돠드림 오랜만이닼ㅋㅋㅋ,돠드림 오랜만이닼ㅋㅋㅋ,형준양,2019-10-30T13:59:58Z,0,https://yt3.ggpht.com/ytc/AKedOLQBoSFAVBo48zXyhjQBYWqByaM6hhATPpXJoX2d7Dg=s48-c-k-c0x00ffffff-no-rj,good_feedback
607,진짜 궁금 한게 있습니다!! 방구참으면 얼마뒤 트림이 나오던데요(지인데이터를 통해 대부분인 그런 경험이 있다고함) 트림에서 방구맛이 아니고 마지막으로 먹었던 음식 맛이 나는데 왜 그런거죠?,진짜 궁금 한게 있습니다!! 방구참으면 얼마뒤 트림이 나오던데요(지인데이터를 통해 대부분인 그런 경험이 있다고함) 트림에서 방구맛이 아니고 마지막으로 먹었던 음식 맛이 나는데 왜 그런거죠?,오토비,2019-10-30T13:59:57Z,0,https://yt3.ggpht.com/elTwKE-iy2uBnrQQu3PF3iAlIB8AcDu80KMLQphOJzSVAcGZuObJRAT4svybX1nzDAf-31Duucs=s48-c-k-c0x00ffffff-no-rj,contents
608,제목 &#39;에&#39;가 아니라 &#39;의&#39;아님?,제목 '에'가 아니라 '의'아님?,자몽에이드,2019-10-30T13:59:51Z,0,https://yt3.ggpht.com/ytc/AKedOLQlPBZuOWcdMhDE-HVKQvhmqWauH2PX3Iskq7tkQg=s48-c-k-c0x00ffffff-no-rj,good_feedback
609,ㅇㅅㄱㅇ ㅊㅍㅇ?,ㅇㅅㄱㅇ ㅊㅍㅇ?,이민서,2019-10-30T13:59:44Z,0,https://yt3.ggpht.com/dwTKNW1pw0l_AxNQUlV2d5RR77lq81HenpquKIGVHHiLs0MY_3hCfeynZAUhMFt6brWVX_0wng=s48-c-k-c0x00ffffff-no-rj,good_feedback
610,그 땡벌 또 부를줄 알았는데.ㅋㅋ,그 땡벌 또 부를줄 알았는데.ㅋㅋ,도원빌라204호,2019-10-30T13:59:43Z,0,https://yt3.ggpht.com/ytc/AKedOLRTyQtwMRA111NNs3wZmqZ2ZE4mITu0yETvfk7n6g=s48-c-k-c0x00ffffff-no-rj,good_feedback
611,진용진님 노래 부르시는거 듣고 싶었는데 ㅋㅋ 3초만이라도 걍 틀어주시지..ㅋㅋ,진용진님 노래 부르시는거 듣고 싶었는데 ㅋㅋ 3초만이라도 걍 틀어주시지..ㅋㅋ,ㅋ,2019-10-30T13:59:31Z,0,https://yt3.ggpht.com/lro4t4QjOsjv74K06kXAVV3zYiEJ-wNtgDRaJ374DwcRXzjCB1Pbuw2d3lZYColqx0W-6zw6ji4=s48-c-k-c0x00ffffff-no-rj,good_feedback
