,textDisplay,textOriginal,authorDisplayName,publishedAt,likeCount,authorProfileImageUrl,contents_or_feedback
2332,두번째분은 검소하시네요,두번째분은 검소하시네요,Take my Money,2021-11-17T10:43:50Z,0,https://yt3.ggpht.com/ytc/AKedOLSvnz8d3zsNYzpMwmupbDqEIIMnWRmH8SCk1qhL=s48-c-k-c0x00ffffff-no-rj,피드백
2333,물소들의 심리를 알고싶습니다 <br>버팔로의 뇌를 알고싶음,"물소들의 심리를 알고싶습니다 
버팔로의 뇌를 알고싶음",맨발로뛰다압정박힌,2021-11-17T10:43:43Z,0,https://yt3.ggpht.com/1SyoTXx08lB3PmEpGrs6zDKS5Tn4fb3DSn8LyGMG3BdTWVA79jnesrc3Qs5lHka-PSoQzg2P=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
2334,와 진짜 생각없이 미래 계획도 없이 사네. 사람이 돈을 버는 이유는 지금 당장 못 먹고 살아서 그런 게 아니라 내 몸으로 일을 더 이상 할 수 없을 때를 대비해서 모아두고 미래를 계획하며 살아가는건데 200 버는데 60을 차값으로 쓰면 아무 생각이 없는 수준 아닌가 ㅋㅋㅋㅋㅋㅋ 나이 70에 리어카를 끌지 캐리어를 끌지는 나이 30 떄 마인드에 따라 정해지는 겁니다.<br><br>개인 자유니까 뭐 여기까지만 말하겠지만 참.. 안쓰럽네요.,"와 진짜 생각없이 미래 계획도 없이 사네. 사람이 돈을 버는 이유는 지금 당장 못 먹고 살아서 그런 게 아니라 내 몸으로 일을 더 이상 할 수 없을 때를 대비해서 모아두고 미래를 계획하며 살아가는건데 200 버는데 60을 차값으로 쓰면 아무 생각이 없는 수준 아닌가 ㅋㅋㅋㅋㅋㅋ 나이 70에 리어카를 끌지 캐리어를 끌지는 나이 30 떄 마인드에 따라 정해지는 겁니다.

개인 자유니까 뭐 여기까지만 말하겠지만 참.. 안쓰럽네요.",푸르딩딩이,2021-11-17T10:43:25Z,1,https://yt3.ggpht.com/ytc/AKedOLQ3etkxLg25jhtxwoL9DVqBuGxlsK8Mmuo_isyypQ=s48-c-k-c0x00ffffff-no-rj,피드백
2335,드라마나 영화를 보면 대규모로 보조출연자 가 나오는 걸 볼수있는데 그분들은 그게 전업일지 부업으로 하시는 건지 궁금합니다,드라마나 영화를 보면 대규모로 보조출연자 가 나오는 걸 볼수있는데 그분들은 그게 전업일지 부업으로 하시는 건지 궁금합니다,슬기로운보짱생활,2021-11-17T10:43:10Z,0,https://yt3.ggpht.com/ytc/AKedOLR6x7IX8bjsrW_pEPsN_1EFUm8MholJQqECLwd4=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
2336,저사람 바이럴같은데 제대로 알아보고 만난거 맞음?,저사람 바이럴같은데 제대로 알아보고 만난거 맞음?,프로불편러,2021-11-17T10:42:38Z,1,https://yt3.ggpht.com/ytc/AKedOLSqPCBqVZPC0bgubWuBByamDo3Vz8jGTRaDMrCQhA=s48-c-k-c0x00ffffff-no-rj,피드백
2337,2500억 중산층 ㅋㅋㅋㅋㅋ 기준이 화성 거주인인가,2500억 중산층 ㅋㅋㅋㅋㅋ 기준이 화성 거주인인가,Lee SH,2021-11-17T10:42:27Z,2,https://yt3.ggpht.com/ytc/AKedOLQBCTU0v_YaUNWFhVjbRW5Y6Gh3WAkZTsb44ch1=s48-c-k-c0x00ffffff-no-rj,피드백
2338,아버지 밑에서 일한다 이거부터 넘사벽,아버지 밑에서 일한다 이거부터 넘사벽,Park물러가라.,2021-11-17T10:42:06Z,26,https://yt3.ggpht.com/ytc/AKedOLQpohsh_5kAzA-APRi-mQjNTAo_O_bg7w6MXA=s48-c-k-c0x00ffffff-no-rj,피드백
2339,재범달려형 섭외해야지,재범달려형 섭외해야지,예성,2021-11-17T10:41:50Z,1,https://yt3.ggpht.com/ytc/AKedOLQGtp1em-7M0KI8zPzhh-_XsNBORf2Hm3TMeA=s48-c-k-c0x00ffffff-no-rj,피드백
2340,"<a href=""https://www.youtube.com/watch?v=Mh-ip0PxJK0&amp;t=4m37s"">4:37</a> 용진이 표정ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 리얼하네",4:37 용진이 표정ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 리얼하네,김입니다만?,2021-11-17T10:41:48Z,34,https://yt3.ggpht.com/ytc/AKedOLS2TxIv36JRWuYGpNtXj08mO383_BGv83swtQ=s48-c-k-c0x00ffffff-no-rj,피드백
2341,우와 진짜 평소에 젤 궁금했던거ㅋㅋㅋ코인으로 졸부 됐는가 싶었는데ㅋㅋㅋ,우와 진짜 평소에 젤 궁금했던거ㅋㅋㅋ코인으로 졸부 됐는가 싶었는데ㅋㅋㅋ,알도레인,2021-11-17T10:41:39Z,30,https://yt3.ggpht.com/sajyIsK7VdW5V4AwBgKoD2S0tt_5bYCPn4aP7SIWcLGUfCFMXSmt2-UYcht2Uuf2efIbT0FAqw=s48-c-k-c0x00ffffff-no-rj,피드백
2342,아웃트로에서 말하는 제보가 실제로 들어오는지 궁금합니다.,아웃트로에서 말하는 제보가 실제로 들어오는지 궁금합니다.,YG Kwon,2021-11-17T10:41:23Z,1,https://yt3.ggpht.com/ytc/AKedOLQ1CfnGq6NBXHpWvNQN8P0i85MP7JoNyf3CaIP2=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
2343,재벌 : 겸손<br>푸어 : 허세<br><br>참 많은 생각이 든다ㅋㅋㅋ,"재벌 : 겸손
푸어 : 허세

참 많은 생각이 든다ㅋㅋㅋ",조조,2021-11-17T10:41:15Z,2695,https://yt3.ggpht.com/ytc/AKedOLT-NAA_RAb3yVIig9St0nsxyfBTzlNVS_UlJQ=s48-c-k-c0x00ffffff-no-rj,피드백
2344,중산층드립...뷰럽당..,중산층드립...뷰럽당..,hyeongmin cha,2021-11-17T10:40:59Z,2,https://yt3.ggpht.com/ytc/AKedOLQLSJEb-JNRd0h3F8InNDzOzL6hX7fbJgOhc8Yp5A=s48-c-k-c0x00ffffff-no-rj,피드백
2345,쥐뿔도 없는카푸어들을 보고<br>꼴갑을 떤다고 하지,"쥐뿔도 없는카푸어들을 보고
꼴갑을 떤다고 하지",맛이간 칼럼니스트,2021-11-17T10:40:58Z,1,https://yt3.ggpht.com/l8MV4_K-fcbDjmfNP18XXDoGycaG0lftZeg3ppguSBk3eErKogPK83-nFWWdEmxDiN-q-3oTig=s48-c-k-c0x00ffffff-no-rj,피드백
2346,클러치백은 그냥 과학임,클러치백은 그냥 과학임,Onair Sleep,2021-11-17T10:40:48Z,5,https://yt3.ggpht.com/ytc/AKedOLScVwajWwPJfOeHV8UK9RSPojHZl7KEzpHx5H0q6g=s48-c-k-c0x00ffffff-no-rj,피드백
2347,그래 카푸어 지 맘이지...... 하지만 난 내돈에 맞게 살란다,그래 카푸어 지 맘이지...... 하지만 난 내돈에 맞게 살란다,wh c,2021-11-17T10:40:44Z,1,https://yt3.ggpht.com/ytc/AKedOLT7BPDfO52q9CYj5YMPvJK171D3BW5afD-x6g=s48-c-k-c0x00ffffff-no-rj,피드백
2348,저 사람이 중산층이면...,저 사람이 중산층이면...,ANIKI forsen gachiGASM,2021-11-17T10:40:28Z,1,https://yt3.ggpht.com/ytc/AKedOLSBoKDvvn9zZpst2cXjvw9NNhMcvGSlqJE1xs0jxQ=s48-c-k-c0x00ffffff-no-rj,피드백
2349,이런말 하면 안되는데 조금 별루다 카푸어는 진짜,이런말 하면 안되는데 조금 별루다 카푸어는 진짜,날씬한돼지,2021-11-17T10:40:07Z,2,https://yt3.ggpht.com/ytc/AKedOLQPbMAE14IIUTdF6uGVOb7uzlEy05zwOwqLTQ=s48-c-k-c0x00ffffff-no-rj,피드백
2350,중산층이래 ㅋㅋ,중산층이래 ㅋㅋ,오늘밤,2021-11-17T10:39:57Z,1,https://yt3.ggpht.com/ytc/AKedOLTwTBRsa6PQTUA396pFrSlKWmiln0yKNTaEdy1R=s48-c-k-c0x00ffffff-no-rj,피드백
2351,1억 얼마짜리를 막 타는 차라고요?호달달,1억 얼마짜리를 막 타는 차라고요?호달달,수상한탐정카라,2021-11-17T10:39:12Z,1,https://yt3.ggpht.com/O07tUdv-ZE6QuvPBCqbtdnPCEn8O9_o7uiBnG-PlQAeXL_u3zAectQ2O5GSrf9MHRvwsKoeH=s48-c-k-c0x00ffffff-no-rj,피드백
2352,중산층 ㅇㅈㄹ ㅋㅋ,중산층 ㅇㅈㄹ ㅋㅋ,롸짜짜,2021-11-17T10:38:32Z,1,https://yt3.ggpht.com/xa2iYl2VgCA2W3WodD3TEBMgQ9oPiIWUoe7yn4ktmXQiPrY0GbKhN-UGj0jBCGzKDykS72NA9g=s48-c-k-c0x00ffffff-no-rj,피드백
2353,지우개를 맨 바닥에 사용해서 다 지우개 똥으로 만든후 그 지우개똥을 다 합치면 원래 지우개랑 똑같이 되는지 궁금해요,지우개를 맨 바닥에 사용해서 다 지우개 똥으로 만든후 그 지우개똥을 다 합치면 원래 지우개랑 똑같이 되는지 궁금해요,세훈,2021-11-17T10:38:18Z,11,https://yt3.ggpht.com/L6GcMQxDxCjRCcq_Pzu0cpR_RChNAsTYLWSLi7YH8BtfGs_evH9Uh8MYJOIhRGu8yq6GhAZKfvQ=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
2354,카푸어지만 카푸어 아니라고 정신 승리하면서 인터뷰하는 모습이 대단하네요.,카푸어지만 카푸어 아니라고 정신 승리하면서 인터뷰하는 모습이 대단하네요.,Shopenhauer,2021-11-17T10:38:17Z,1,https://yt3.ggpht.com/LnYaY5XlDkpsnImjS35Z19d5LDLenw_Vps4KSBZjv9l6rsjykqpQrtsmDXtjSkZdb-jISF5ZkVw=s48-c-k-c0x00ffffff-no-rj,피드백
2355,"<a href=""https://www.youtube.com/watch?v=Mh-ip0PxJK0&amp;t=2m43s"">2:43</a> 주차 꼬라지부터 화난다",2:43 주차 꼬라지부터 화난다,이대호,2021-11-17T10:38:07Z,1,https://yt3.ggpht.com/ytc/AKedOLSaDBtl39Q2aee3_xqs6p9nFVXryRlRd8tLjg=s48-c-k-c0x00ffffff-no-rj,피드백
2356,모작처리한걸보면 그래도 쪽 팔리는거는 아는가보네~ ㅋㅋㅋ,모작처리한걸보면 그래도 쪽 팔리는거는 아는가보네~ ㅋㅋㅋ,마로,2021-11-17T10:37:49Z,2,https://yt3.ggpht.com/ytc/AKedOLQcKWAfuPGeVYPS4hr8vPZNMTaLmH9bJ_nL-fgukw=s48-c-k-c0x00ffffff-no-rj,피드백
2357,김영삼 시절 조폭에게 억울하게 맞아<br>사비로 신문에 대통령에게 탄원서 광고<br>올려 김영삼 대통령이 대노 하여 전국조폭을<br>쓸게 만든 조호연씨 근황이 궁금합니다,"김영삼 시절 조폭에게 억울하게 맞아
사비로 신문에 대통령에게 탄원서 광고
올려 김영삼 대통령이 대노 하여 전국조폭을
쓸게 만든 조호연씨 근황이 궁금합니다",맛이간 칼럼니스트,2021-11-17T10:37:39Z,1,https://yt3.ggpht.com/l8MV4_K-fcbDjmfNP18XXDoGycaG0lftZeg3ppguSBk3eErKogPK83-nFWWdEmxDiN-q-3oTig=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
2358,용진이형은 아반떼 타는데…<br>좋은거좀 탑시다 ㅋㅋㅋㅋ,"용진이형은 아반떼 타는데…
좋은거좀 탑시다 ㅋㅋㅋㅋ",맨발로뛰다압정박힌,2021-11-17T10:36:59Z,17,https://yt3.ggpht.com/1SyoTXx08lB3PmEpGrs6zDKS5Tn4fb3DSn8LyGMG3BdTWVA79jnesrc3Qs5lHka-PSoQzg2P=s48-c-k-c0x00ffffff-no-rj,피드백
2359,막타는차 ㅋㅋ,막타는차 ㅋㅋ,지 정,2021-11-17T10:36:57Z,0,https://yt3.ggpht.com/ytc/AKedOLR6OsK71gerI-ig7VxMJ_f9p5PhL4LJMXKBnDCmzlh8xA=s48-c-k-c0x00ffffff-no-rj,피드백
2360,롯데월드 직원들은 티켓을 분실했을 때만 검사하는지 궁금합니다,롯데월드 직원들은 티켓을 분실했을 때만 검사하는지 궁금합니다,HJ s,2021-11-17T10:36:30Z,1,https://yt3.ggpht.com/ytc/AKedOLTfWgrViq93ERGXKKVfrNgE-HLsjEm80g7We2aT7w=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
2361,뒤에 나온 분이 오히려 겸손해 보이네ㅋㅋㅋㅋㅋ,뒤에 나온 분이 오히려 겸손해 보이네ㅋㅋㅋㅋㅋ,HJ Kim,2021-11-17T10:36:18Z,88,https://yt3.ggpht.com/ytc/AKedOLRSOryi4c8cqhjhSEyRtABUGgPpLB-8hKq5EFWR=s48-c-k-c0x00ffffff-no-rj,피드백
2362,E250 주변에 타고 다니는 사람 봤는데 월급의 90%를 차값으로 낸다고 함,E250 주변에 타고 다니는 사람 봤는데 월급의 90%를 차값으로 낸다고 함,이ᄏᄏᄏ,2021-11-17T10:36:15Z,0,https://yt3.ggpht.com/ytc/AKedOLTDm2DymUshobqSrwLPbJF-xJ8gkKm90O-22iqy=s48-c-k-c0x00ffffff-no-rj,피드백
2363,쇼미10에서 송민영이 어른되면 세뱃돈을 받는다고 했는데 받을 수 있을지 궁금합니다!,쇼미10에서 송민영이 어른되면 세뱃돈을 받는다고 했는데 받을 수 있을지 궁금합니다!,노원제,2021-11-17T10:36:07Z,0,https://yt3.ggpht.com/ZEkOGLkKlmIfvAoDWIk4h1q8WxAGjjrOzNzIaMBjLsxnEiPRJxizi3fnHb_yAMsyvfJKF5XRp7M=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
2364,자신을 중산층이라하는게 겸손이아니라<br>난 &quot;아직배고프다&quot;로 들려서 무섭다..ㄷㄷㄷ,"자신을 중산층이라하는게 겸손이아니라
난 ""아직배고프다""로 들려서 무섭다..ㄷㄷㄷ",99 9,2021-11-17T10:35:58Z,697,https://yt3.ggpht.com/ytc/AKedOLRUROxFmPya-MJtFRCVqab809BKiBPQdcpHBX0yqw=s48-c-k-c0x00ffffff-no-rj,피드백
2365,일본 속담에 돼지목에 진주목걸이라는 말이 있다...<br><br>돼지목에 진주가걸려있으면 그 돼지가 멋있어보일까?<br><br>착각속에사는인간들이 너무 많다,"일본 속담에 돼지목에 진주목걸이라는 말이 있다...

돼지목에 진주가걸려있으면 그 돼지가 멋있어보일까?

착각속에사는인간들이 너무 많다",스카,2021-11-17T10:35:46Z,0,https://yt3.ggpht.com/ytc/AKedOLRWojF_FLrlBKozNqH1EafDXGa9tB0_MqFpR4Kj=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
2366,bmw 4시리즈 차주 너무 지인 섭외 느낌쓰..... 지가 아무리 카푸어라 해도 진용진이 인터뷰 따면 뻔히 전파력 알텐데 저렇게 말할까 싶음ㅎㅎ,bmw 4시리즈 차주 너무 지인 섭외 느낌쓰..... 지가 아무리 카푸어라 해도 진용진이 인터뷰 따면 뻔히 전파력 알텐데 저렇게 말할까 싶음ㅎㅎ,YouTube캠페인,2021-11-17T10:35:07Z,0,https://yt3.ggpht.com/ytc/AKedOLS3kaiQ0EmmDmyp_G85zh3LDdA_f644guWx67BVxg=s48-c-k-c0x00ffffff-no-rj,피드백
2367,위드코로나인데 보도뛰는사람들 많이보이네요. 코로나 관련 올려주세요,위드코로나인데 보도뛰는사람들 많이보이네요. 코로나 관련 올려주세요,멍때리네,2021-11-17T10:34:52Z,0,https://yt3.ggpht.com/ytc/AKedOLSIVNnVjfse79nMyKfLTo1lnpbP1rPsrcLhxEHtWg=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
2368,중산층이 부동산 300억 ㅋㅋㅋㅋㅋㅋㅋㅋㅠㅠㅠㅠㅠ,중산층이 부동산 300억 ㅋㅋㅋㅋㅋㅋㅋㅋㅠㅠㅠㅠㅠ,이영호,2021-11-17T10:34:48Z,0,https://yt3.ggpht.com/ytc/AKedOLSCqdx9QrQJEsB9WIsszaIkrhySradqo1-nHA=s48-c-k-c0x00ffffff-no-rj,피드백
2369,영상특: 어떤 놈들인지 알지만 들어옴,영상특: 어떤 놈들인지 알지만 들어옴,김범수,2021-11-17T10:34:41Z,0,https://yt3.ggpht.com/ytc/AKedOLT_8BH3u51p-PKbM_SDUfLhkKWU9vmwcppqDw=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
2370,저 사람은 중산층 뜻이 뭔지 모르나 ㅋㅋ,저 사람은 중산층 뜻이 뭔지 모르나 ㅋㅋ,권혁진,2021-11-17T10:34:13Z,0,https://yt3.ggpht.com/Q1bLEmC-Wi6oh8oh6EDOs0PsTBvNa5oTtoQsT3MmadfVtZNLb9HTwLHtx20HmzmGdCLE2NAEpQ=s48-c-k-c0x00ffffff-no-rj,피드백
2371,앞에 나온분도 뒤에나온분에 비해서 규모가 작은거지 어느정도 비빌데는 있으신거같고 ㄹㅇ 찐 카푸어들이 궁금한데 이런데는 절대 안나오겠지,앞에 나온분도 뒤에나온분에 비해서 규모가 작은거지 어느정도 비빌데는 있으신거같고 ㄹㅇ 찐 카푸어들이 궁금한데 이런데는 절대 안나오겠지,Sara,2021-11-17T10:34:01Z,1,https://yt3.ggpht.com/ytc/AKedOLQVPkF1fSSCxRKxHUYGvNGjDe5rF3z3Nq1MhA=s48-c-k-c0x00ffffff-no-rj,피드백
2372,중파님 나올까 기대했는데…ㄲㅂ ㅋㅋㅋㅋ,중파님 나올까 기대했는데…ㄲㅂ ㅋㅋㅋㅋ,남지훈,2021-11-17T10:33:38Z,0,https://yt3.ggpht.com/ytc/AKedOLSdWqZLtC9AWC96IOGkWnKw2F0wQ79RDxUszKITqQ=s48-c-k-c0x00ffffff-no-rj,피드백
2373,마인드자체가 저렴하네 본인 능력을 키우면 명성은 따라오는건데,마인드자체가 저렴하네 본인 능력을 키우면 명성은 따라오는건데,김선경,2021-11-17T10:33:10Z,0,https://yt3.ggpht.com/ytc/AKedOLQL07-9AsIZwvhJnFtXtqPtVgopvKggCySKvFhZprnGrA=s48-c-k-c0x00ffffff-no-rj,피드백
2374,300억이 중산층...??,300억이 중산층...??,123 ansalwls,2021-11-17T10:32:53Z,0,https://yt3.ggpht.com/ytc/AKedOLSunD98HBIQh0vwYykBhQa4C2cfVXaRRPtOpMKJ=s48-c-k-c0x00ffffff-no-rj,피드백
2375,"<a href=""https://www.youtube.com/watch?v=Mh-ip0PxJK0&amp;t=3m32s"">3:32</a> 카푸어:아니요 저는 카푸어라고 생각하지 않습니다<br>ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ","3:32 카푸어:아니요 저는 카푸어라고 생각하지 않습니다
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",NEON,2021-11-17T10:32:46Z,13,https://yt3.ggpht.com/taiA9EFNT1U3xlr4yqRtWuqep32Bp0TTf3mmE39ALNZZe7DICV4_NbMkU0QKsqlRa0kbqJdB1A=s48-c-k-c0x00ffffff-no-rj,피드백
2376,나이들어서 정장 쫘악 패입고 흰머리 가득한 할배가 스포츠카 타면 더 멋있을꺼 같은데..,나이들어서 정장 쫘악 패입고 흰머리 가득한 할배가 스포츠카 타면 더 멋있을꺼 같은데..,ㅋㅋㅋ,2021-11-17T10:32:31Z,1,https://yt3.ggpht.com/ytc/AKedOLQjyUQk1TyLOqwXETqykLxP5RK9ekaCEySOKxdB162bwA=s48-c-k-c0x00ffffff-no-rj,피드백
2377,"<a href=""https://www.youtube.com/watch?v=Mh-ip0PxJK0&amp;t=5m38s"">5:38</a> 오와=오억 ㅋㅋ루삥뽕",5:38 오와=오억 ㅋㅋ루삥뽕,검정,2021-11-17T10:32:23Z,0,https://yt3.ggpht.com/ytc/AKedOLTebh6Csqpwng0XyYDGnRGdNKMaSSvhsLBtXSxj=s48-c-k-c0x00ffffff-no-rj,피드백
2378,2500억에 진용진 표정 일그러지는거 ㅈㄴ웃기네ㅋㅋㅋㅋㅋㅋ,2500억에 진용진 표정 일그러지는거 ㅈㄴ웃기네ㅋㅋㅋㅋㅋㅋ,채피,2021-11-17T10:31:47Z,70,https://yt3.ggpht.com/ytc/AKedOLTcctH-1m6cHbEiBtXhAHpQpwyFVSG-0dJIiKsxjA=s48-c-k-c0x00ffffff-no-rj,피드백
2379,관리 잘한 60대가 백발에 핏한 수트입고 포르쉐에서 내리면 어찌나 개멋지던지,관리 잘한 60대가 백발에 핏한 수트입고 포르쉐에서 내리면 어찌나 개멋지던지,LIMMADE TV,2021-11-17T10:31:42Z,751,https://yt3.ggpht.com/ytc/AKedOLTb6FrN9jI-WoAQfx0XtFej0ga4KShVdT3KT5vo=s48-c-k-c0x00ffffff-no-rj,피드백
2380,"1. 음악방송 1위 발표할 때, 아이돌들은 대체 어딜 보고 1위인지 아는 건지 궁금합니다.<br>2. 노세범으로 머리 얼마나 안 감고 버틸 수 있는지 궁금합니다. <br>3. 엠넷 pd들도 &#39;암넷&#39; 이라 불리는 거 아시는 지? 그리고 신입 pd 교육 받을 때, 다들 그런식의 편집교육을 따로 받는건지.. 궁금합니다.","1. 음악방송 1위 발표할 때, 아이돌들은 대체 어딜 보고 1위인지 아는 건지 궁금합니다.
2. 노세범으로 머리 얼마나 안 감고 버틸 수 있는지 궁금합니다. 
3. 엠넷 pd들도 '암넷' 이라 불리는 거 아시는 지? 그리고 신입 pd 교육 받을 때, 다들 그런식의 편집교육을 따로 받는건지.. 궁금합니다.",제연,2021-11-17T10:31:33Z,59,https://yt3.ggpht.com/ytc/AKedOLR57zbDAbKnw_j6gCxY6NYiZ_4aQCDnRQqTkHZGJA=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
2381,오늘 키포인트 : 재벌 자산 듣고 놀라는 진용진 표정,오늘 키포인트 : 재벌 자산 듣고 놀라는 진용진 표정,김지수,2021-11-17T10:31:19Z,391,https://yt3.ggpht.com/ytc/AKedOLQgLIQM0JtfY4xVyQclkpRWh6LJBNw9_mvke2jv=s48-c-k-c0x00ffffff-no-rj,피드백
2382,첫번째 카푸어라고 나왔는데 아버지 회시및에서 사무직한다는거보니 카푸어는 아니네,첫번째 카푸어라고 나왔는데 아버지 회시및에서 사무직한다는거보니 카푸어는 아니네,뽀로롱,2021-11-17T10:31:17Z,0,https://yt3.ggpht.com/ytc/AKedOLR6OsK71gerI-ig7VxMJ_f9p5PhL4LJMXKBnDCmzlh8xA=s48-c-k-c0x00ffffff-no-rj,피드백
2383,"사람마다 가치관은 다르니깐요 ㅋㅋㅋ 저는 돈 모으는 재미로 살고 있고, 26살 순자산 4억 모았습니다","사람마다 가치관은 다르니깐요 ㅋㅋㅋ 저는 돈 모으는 재미로 살고 있고, 26살 순자산 4억 모았습니다",Jake Kim,2021-11-17T10:31:11Z,5,https://yt3.ggpht.com/ytc/AKedOLRnbIcEbJdqGNz41p3qbF9kFTKTrd9LInfzpkSoWg=s48-c-k-c0x00ffffff-no-rj,피드백
2384,26살 300억  ㅡㅡㅋㅋㅋㅋ,26살 300억  ㅡㅡㅋㅋㅋㅋ,팩트폭행,2021-11-17T10:30:51Z,1,https://yt3.ggpht.com/ytc/AKedOLQ_BHzz4mOgeITUVyB2XryQAOE1xD5Y9sY7BA=s48-c-k-c0x00ffffff-no-rj,피드백
2385,품위유지비에 돈을 쓰는게 신기하네 ㅋㅋ 월 200따리가 외제차끄는데 품위가어딨노,품위유지비에 돈을 쓰는게 신기하네 ㅋㅋ 월 200따리가 외제차끄는데 품위가어딨노,스카,2021-11-17T10:30:42Z,0,https://yt3.ggpht.com/ytc/AKedOLRWojF_FLrlBKozNqH1EafDXGa9tB0_MqFpR4Kj=s48-c-k-c0x00ffffff-no-rj,피드백
2386,레인지로버가 막타는차...,레인지로버가 막타는차...,ὀρείχαλκο ς,2021-11-17T10:30:16Z,0,https://yt3.ggpht.com/ytc/AKedOLT3W8-5v3fvQ_V3UYihc-X5T1qIyNo4WHjieNGx=s48-c-k-c0x00ffffff-no-rj,피드백
2387,그 말은 일리가 있네..<br>20대가 타야 멋이지...<br>중년이 스포츠카 타봐야...,"그 말은 일리가 있네..
20대가 타야 멋이지...
중년이 스포츠카 타봐야...",송창석,2021-11-17T10:30:14Z,0,https://yt3.ggpht.com/ytc/AKedOLQSdCQiJjtp0sg6cBhNZOwqH9gdSXF9El-UIA=s48-c-k-c0x00ffffff-no-rj,피드백
2388,자산이 300억인거 생각해서 차 보면 저건 엄청 소박하다,자산이 300억인거 생각해서 차 보면 저건 엄청 소박하다,김지수,2021-11-17T10:29:55Z,203,https://yt3.ggpht.com/ytc/AKedOLQgLIQM0JtfY4xVyQclkpRWh6LJBNw9_mvke2jv=s48-c-k-c0x00ffffff-no-rj,피드백
2389,300억이 중산층 ㅋㅋ,300억이 중산층 ㅋㅋ,MrLee,2021-11-17T10:29:52Z,0,https://yt3.ggpht.com/_lQhyL699AFgkDmUq9WxBy4YEjssQb48n2a_Cb0juQgdcTHqLx7hTLxML7LHzBFmHnZoGAQfbQ=s48-c-k-c0x00ffffff-no-rj,피드백
2390,"튜닝하면 카푸어, 그냥 차가 깔끔하면 금수저","튜닝하면 카푸어, 그냥 차가 깔끔하면 금수저",파빠 PABBA,2021-11-17T10:29:43Z,0,https://yt3.ggpht.com/HBeiJf31BAfDdgydCc1dzumHNKGMDtYVxQcrWAGh80_NxrxHmvgaOMMIwrzNeL_hM7RW0vhr=s48-c-k-c0x00ffffff-no-rj,피드백
2391,길에서 스포츠카 부릉부릉 시끄럽게 하는 사람들 잘 들어요<br><br><br><br><br><br><br><br><br><br>친하게 지내요 우리,"길에서 스포츠카 부릉부릉 시끄럽게 하는 사람들 잘 들어요









친하게 지내요 우리",메로네아스,2021-11-17T10:29:31Z,0,https://yt3.ggpht.com/ytc/AKedOLTzycVnaXjmvnF7k8SY6fmEeDicVUG2I7m4I8_sTA=s48-c-k-c0x00ffffff-no-rj,피드백
2392,카푸어 금수저인거 모르고 말하는 것만 봐도 두사람이 같은 부류로는 안보임<br>앞사람은 허세 그득하고 가볍고 날아다니는 말투라 진중함 고급스러움 분위기 1도 없음 속된 말로 싼티나는 말투<br>뒷사람은 나이가 안믿기게 기업인처럼 단어나 표현에 신중하려고 하는게 보이고 차분하고 말끝도 안흐리고 진중함<br>자산이 300억인데 본인이 중산층 훨씬 이상인거 왜모르겠음 다 아는데 어디가서 나대지말고 자랑하지말고 허튼말 하지말라고 가정교육 받았겠지 <br>앞사람은 그런교육 못받고 자기말대로 한번사는인생 막 살고 막 자란 사람으로 보임,"카푸어 금수저인거 모르고 말하는 것만 봐도 두사람이 같은 부류로는 안보임
앞사람은 허세 그득하고 가볍고 날아다니는 말투라 진중함 고급스러움 분위기 1도 없음 속된 말로 싼티나는 말투
뒷사람은 나이가 안믿기게 기업인처럼 단어나 표현에 신중하려고 하는게 보이고 차분하고 말끝도 안흐리고 진중함
자산이 300억인데 본인이 중산층 훨씬 이상인거 왜모르겠음 다 아는데 어디가서 나대지말고 자랑하지말고 허튼말 하지말라고 가정교육 받았겠지 
앞사람은 그런교육 못받고 자기말대로 한번사는인생 막 살고 막 자란 사람으로 보임",뽀로로,2021-11-17T10:29:16Z,0,https://yt3.ggpht.com/ytc/AKedOLT3lipTHa4omY1AGyWRFZdTQpMapnHoToTDsD4W=s48-c-k-c0x00ffffff-no-rj,피드백
2393,ㅇ,ㅇ,こめんねみんな,2021-11-17T10:29:04Z,0,https://yt3.ggpht.com/U2Abx2hSeHHsAns-snFNuqRUqAMuwJByfgKsg0bPBiGNu0Hf-AZk3p3X47q52Cq-BJoOk6A6=s48-c-k-c0x00ffffff-no-rj,피드백
